Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
807199113,807,1991,13,West Bengal,Bankura,16590,30910,9462,14811,7931,7511,33983,53232
807199213,807,1992,13,West Bengal,Bankura,5909,12144,3783,6717,2091,2178,11783,21039
807199313,807,1993,13,West Bengal,Bankura,6670,11998,4369,6135,2569,4315,13608,22448
807199413,807,1994,13,West Bengal,Bankura,7891,12137,4807,6106,2989,3350,15687,21593
807199513,807,1995,13,West Bengal,Bankura,8734,12067,4293,6217,3374,3423,16401,21707
807199613,807,1996,13,West Bengal,Bankura,8985,12178,3815,8040,3369,3687,16169,23905
807199713,807,1997,13,West Bengal,Bankura,9698,12424,4415,9087,2816,5778,16929,27289
807199813,807,1998,13,West Bengal,Bankura,-1,-1,-1,-1,-1,-1,-1,-1
807199913,807,1999,13,West Bengal,Bankura,-1,-1,-1,-1,-1,-1,-1,-1
807200013,807,2000,13,West Bengal,Bankura,9378,16578,3032,14532,1920,9115,14330,40225
807200113,807,2001,13,West Bengal,Bankura,10453,16456,4107,14834,2920,8700,17480,39990
807200213,807,2002,13,West Bengal,Bankura,6440,16281,4094,15501,1895,9539,12429,41321
807200313,807,2003,13,West Bengal,Bankura,6755,17031,3105,14551,1925,8439,11785,40021
807200413,807,2004,13,West Bengal,Bankura,7010,17545,4053,15005,3150,10081,14213,42631
807200513,807,2005,13,West Bengal,Bankura,7510,15630,5342,14310,3085,8875,15937,38815
807200613,807,2006,13,West Bengal,Bankura,19321,17230,13809,10790,5057,9507,38187,37527
807200713,807,2007,13,West Bengal,Bankura,19227,18853,14847,11550,7457,8950,41531,39353
807200813,807,2008,13,West Bengal,Bankura,17730,18388,13198,11752,9038,10624,39966,40764
807200913,807,2009,13,West Bengal,Bankura,16386,16837,13225,14048,8371,14085,37982,44970
807201013,807,2010,13,West Bengal,Bankura,12306,16957,15612,10974,8547,8647,36465,36578
807201113,807,2011,13,West Bengal,Bankura,14489,17338,10532,14312,2234,13941,27255,45591
807201213,807,2012,13,West Bengal,Bankura,18420,20065,16075,13251,5353,7781,39848,41097
807201313,807,2013,13,West Bengal,Bankura,14726,15926,5414,8185,7027,6909,27167,31020
807201413,807,2014,13,West Bengal,Bankura,16521,18927,12279,10033,10286,7601,39085,36561
807201513,807,2015,13,West Bengal,Bankura,20551,19016,14207,12924,7970,9096,42728,41036
807201613,807,2016,13,West Bengal,Bankura,17037,19155,9627,13023,7126,9125,33790,41303
807201713,807,2017,13,West Bengal,Bankura,15844,18280,11525,15137,9004,11303,36374,44720
810199013,810,1990,13,West Bengal,Hooghly,14992,29712,7382,13235,5262,6017,27636,48964
810199113,810,1991,13,West Bengal,Hooghly,14612,26741,9273,12335,5975,6519,29860,45595
810199213,810,1992,13,West Bengal,Hooghly,16170,28132,8572,13235,4195,4285,28937,45652
810199313,810,1993,13,West Bengal,Hooghly,16407,28432,5946,12028,3862,8477,26215,48937
810199413,810,1994,13,West Bengal,Hooghly,18391,28614,6514,11000,3855,6493,28760,46107
810199513,810,1995,13,West Bengal,Hooghly,18190,31397,8065,10932,5632,6117,31887,48446
810199613,810,1996,13,West Bengal,Hooghly,18523,32242,8495,12670,5621,6507,32639,51419
810199713,810,1997,13,West Bengal,Hooghly,19430,32730,9586,13387,5060,9037,34076,55154
810199813,810,1998,13,West Bengal,Hooghly,-1,-1,-1,-1,-1,-1,-1,-1
810199913,810,1999,13,West Bengal,Hooghly,-1,-1,-1,-1,-1,-1,-1,-1
810200013,810,2000,13,West Bengal,Hooghly,20435,36715,9225,16876,6001,13060,35661,66651
810200113,810,2001,13,West Bengal,Hooghly,21685,36603,10475,17232,8501,12635,40661,66470
810200213,810,2002,13,West Bengal,Hooghly,20680,36428,10454,17899,7476,13474,38610,67801
810200313,810,2003,13,West Bengal,Hooghly,21315,37328,9730,16929,7100,12349,38145,66606
810200413,810,2004,13,West Bengal,Hooghly,22165,38773,9925,18904,9055,15312,41145,72989
810200513,810,2005,13,West Bengal,Hooghly,22765,36150,11320,12560,9225,12617,43310,61327
810200613,810,2006,13,West Bengal,Hooghly,18283,35346,17412,30763,12440,31358,48135,97467
810200713,810,2007,13,West Bengal,Hooghly,18125,36233,18906,27938,16063,26035,53094,90206
810200813,810,2008,13,West Bengal,Hooghly,18832,30906,20412,31005,19297,26950,58541,88861
810200913,810,2009,13,West Bengal,Hooghly,21617,32983,24934,29428,17188,28385,63739,90796
810201013,810,2010,13,West Bengal,Hooghly,19594,34891,28342,28627,20909,21935,68845,85453
810201113,810,2011,13,West Bengal,Hooghly,21444,36554,21010,32580,9541,31154,51995,100288
810201213,810,2012,13,West Bengal,Hooghly,24061,37856,22643,29974,13690,25428,60394,93258
810201313,810,2013,13,West Bengal,Hooghly,16438,30929,10487,18044,15315,16612,42240,65585
810201413,810,2014,13,West Bengal,Hooghly,20748,34105,18094,23650,16733,21563,55575,79318
810201513,810,2015,13,West Bengal,Hooghly,22895,37323,17301,31580,16543,25656,56739,94559
810201613,810,2016,13,West Bengal,Hooghly,16737,37373,14319,31622,12131,26214,43188,95209
810201713,810,2017,13,West Bengal,Hooghly,15261,36076,12786,32035,11857,27311,39904,95422
811199013,811,1990,13,West Bengal,Howrah,5873,15316,4321,7589,3217,5311,13411,28216
811199113,811,1991,13,West Bengal,Howrah,6719,13633,5075,6589,4550,5417,16344,25639
811199213,811,1992,13,West Bengal,Howrah,7151,14390,4487,7589,3321,3172,14959,25151
811199313,811,1993,13,West Bengal,Howrah,7692,13691,3875,7179,2709,6415,14276,27285
811199413,811,1994,13,West Bengal,Howrah,9173,13889,4435,5175,3379,4245,16987,23309
811199513,811,1995,13,West Bengal,Howrah,10171,14275,4279,5004,4172,4471,18622,23750
811199613,811,1996,13,West Bengal,Howrah,10421,15103,3726,6995,4160,4485,18307,26583
811199713,811,1997,13,West Bengal,Howrah,10996,15403,4312,7986,3416,6323,18724,29712
811199813,811,1998,13,West Bengal,Howrah,-1,-1,-1,-1,-1,-1,-1,-1
811199913,811,1999,13,West Bengal,Howrah,-1,-1,-1,-1,-1,-1,-1,-1
811200013,811,2000,13,West Bengal,Howrah,10985,18985,4419,10120,4067,9326,19471,38431
811200113,811,2001,13,West Bengal,Howrah,14055,18875,7489,10326,6434,8941,27978,38142
811200213,811,2002,13,West Bengal,Howrah,13755,18700,7472,10993,5424,9780,26651,39473
811200313,811,2003,13,West Bengal,Howrah,13965,19430,5395,10043,4975,8680,24335,38153
811200413,811,2004,13,West Bengal,Howrah,14320,19840,6075,10869,6115,9110,26510,39819
811200513,811,2005,13,West Bengal,Howrah,14620,18300,7705,9700,6220,7155,28545,35155
811200613,811,2006,13,West Bengal,Howrah,2639,6136,1817,4757,1272,3582,5728,14475
811200713,811,2007,13,West Bengal,Howrah,1673,6893,1617,3500,1276,2474,4566,12867
811200813,811,2008,13,West Bengal,Howrah,3240,6467,2187,4209,2170,4100,7597,14776
811200913,811,2009,13,West Bengal,Howrah,4393,6668,2836,4300,1923,4294,9152,15262
811201013,811,2010,13,West Bengal,Howrah,3259,6869,3636,4703,2461,3476,9356,15048
811201113,811,2011,13,West Bengal,Howrah,4093,8534,2890,6042,806,5194,7789,19770
811201213,811,2012,13,West Bengal,Howrah,5183,8758,2710,4638,4386,2953,12279,16349
811201313,811,2013,13,West Bengal,Howrah,3470,7062,887,2582,1473,2255,5830,11899
811201413,811,2014,13,West Bengal,Howrah,4237,7212,2452,4835,1925,3735,8615,15782
811201513,811,2015,13,West Bengal,Howrah,5003,7101,2022,4881,1489,2947,8514,14929
811201613,811,2016,13,West Bengal,Howrah,3121,7154,1273,4926,892,3142,5286,15222
811201713,811,2017,13,West Bengal,Howrah,2076,7992,1235,4739,1082,3908,4392,16639
812199013,812,1990,13,West Bengal,Jalpaiguri,2857,8109,1897,5690,1537,3619,6291,17418
812199113,812,1991,13,West Bengal,Jalpaiguri,5290,7588,1618,4690,1231,3821,8139,16099
812199213,812,1992,13,West Bengal,Jalpaiguri,6592,7690,1870,5690,1200,1327,9662,14707
812199313,812,1993,13,West Bengal,Jalpaiguri,7019,7429,1752,4662,1332,2857,10103,14948
812199413,812,1994,13,West Bengal,Jalpaiguri,8373,7519,1974,3622,1794,2687,12141,13828
812199513,812,1995,13,West Bengal,Jalpaiguri,9503,13397,2491,3704,2237,2593,14231,19694
812199613,812,1996,13,West Bengal,Jalpaiguri,9843,14297,2165,6030,2224,2832,14232,23159
812199713,812,1997,13,West Bengal,Jalpaiguri,10192,14792,4885,7037,1891,4176,16968,26005
812199813,812,1998,13,West Bengal,Jalpaiguri,-1,-1,-1,-1,-1,-1,-1,-1
812199913,812,1999,13,West Bengal,Jalpaiguri,-1,-1,-1,-1,-1,-1,-1,-1
812200013,812,2000,13,West Bengal,Jalpaiguri,8865,18856,4612,12615,1708,7112,15185,38583
812200113,812,2001,13,West Bengal,Jalpaiguri,10085,18749,5832,12935,3968,6742,19885,38426
812200213,812,2002,13,West Bengal,Jalpaiguri,9885,18574,5821,13602,3728,7581,19434,39757
812200313,812,2003,13,West Bengal,Jalpaiguri,10115,19334,4920,12652,3220,6466,18255,38452
812200413,812,2004,13,West Bengal,Jalpaiguri,11055,20159,5415,13477,4754,11673,21224,45309
812200513,812,2005,13,West Bengal,Jalpaiguri,11355,18050,7394,12870,4800,12572,23549,43492
812200613,812,2006,13,West Bengal,Jalpaiguri,7928,11026,5558,7939,3160,8259,16646,27224
812200713,812,2007,13,West Bengal,Jalpaiguri,8185,11962,5406,7130,3816,6411,17407,25503
812200813,812,2008,13,West Bengal,Jalpaiguri,12297,20873,5929,13188,12270,17279,30496,51340
812200913,812,2009,13,West Bengal,Jalpaiguri,21864,27189,13919,14494,13362,28319,49145,70002
812201013,812,2010,13,West Bengal,Jalpaiguri,22624,28350,13772,17563,9332,18636,45728,64549
812201113,812,2011,13,West Bengal,Jalpaiguri,23585,38247,11647,15462,4511,21839,39743,75548
812201213,812,2012,13,West Bengal,Jalpaiguri,29435,32671,6759,19234,2927,19514,39121,71419
812201313,812,2013,13,West Bengal,Jalpaiguri,30254,28045,5143,9344,10842,15085,46239,52474
812201413,812,2014,13,West Bengal,Jalpaiguri,29743,32063,8046,14652,12411,14862,50199,61577
812201513,812,2015,13,West Bengal,Jalpaiguri,31833,35537,9032,16103,16413,14158,57278,65798
812201613,812,2016,13,West Bengal,Jalpaiguri,29644,35746,5640,16189,13990,14277,49274,66212
812201713,812,2017,13,West Bengal,Jalpaiguri,25630,37805,5788,18729,17626,18661,49043,75195
813199013,813,1990,13,West Bengal,Darjeeling,1942,5212,1475,3115,1290,2112,4707,10439
813199113,813,1991,13,West Bengal,Darjeeling,2649,4803,1985,2916,1890,2124,6524,9843
813199213,813,1992,13,West Bengal,Darjeeling,2952,5110,1771,3115,1283,1012,6006,9237
813199313,813,1993,13,West Bengal,Darjeeling,3280,5017,1461,2914,1261,2279,6002,10210
813199413,813,1994,13,West Bengal,Darjeeling,3792,5100,1682,2887,1396,2316,6870,10303
813199513,813,1995,13,West Bengal,Darjeeling,4217,6041,1587,2791,1509,2281,7313,11113
813199613,813,1996,13,West Bengal,Darjeeling,4528,6792,1283,3890,1501,2390,7312,13072
813199713,813,1997,13,West Bengal,Darjeeling,4879,7080,3290,4782,1407,3241,9576,15103
813199813,813,1998,13,West Bengal,Darjeeling,-1,-1,-1,-1,-1,-1,-1,-1
813199913,813,1999,13,West Bengal,Darjeeling,-1,-1,-1,-1,-1,-1,-1,-1
813200013,813,2000,13,West Bengal,Darjeeling,5544,9578,3487,6125,1700,5789,10731,21492
813200113,813,2001,13,West Bengal,Darjeeling,6004,9460,3947,6431,3225,5377,13176,21268
813200213,813,2002,13,West Bengal,Darjeeling,5993,9285,3959,7098,2975,6216,12927,22599
813200313,813,2003,13,West Bengal,Darjeeling,6135,9985,3005,6198,2115,5111,11255,21294
813200413,813,2004,13,West Bengal,Darjeeling,5895,14110,2750,6599,2406,6225,11051,26934
813200513,813,2005,13,West Bengal,Darjeeling,5995,13199,3585,6020,2498,5453,12078,24672
813200613,813,2006,13,West Bengal,Darjeeling,14628,12494,3465,5375,2634,3839,20727,21708
813200713,813,2007,13,West Bengal,Darjeeling,17174,12050,2937,5812,6077,4869,26188,22731
813200813,813,2008,13,West Bengal,Darjeeling,10832,3647,1330,862,3891,2388,16053,6897
813200913,813,2009,13,West Bengal,Darjeeling,8821,3670,968,1573,825,4460,10614,9703
813201013,813,2010,13,West Bengal,Darjeeling,6083,5577,2276,2755,2253,4972,10612,13304
813201113,813,2011,13,West Bengal,Darjeeling,5258,2546,2655,4882,623,1803,8536,9231
813201213,813,2012,13,West Bengal,Darjeeling,1743,121,609,156,1010,24,3362,301
813201313,813,2013,13,West Bengal,Darjeeling,0,163,0,31,0,0,0,194
813201413,813,2014,13,West Bengal,Darjeeling,0,0,0,0,0,0,0,0
813201513,813,2015,13,West Bengal,Darjeeling,0,0,0,0,0,0,0,0
813201613,813,2016,13,West Bengal,Darjeeling,-1,-1,-1,-1,-1,-1,-1,-1
813201713,813,2017,13,West Bengal,Darjeeling,290,1488,3,20,195,274,488,1782
814199013,814,1990,13,West Bengal,Malda,5217,18917,3897,7418,2672,6119,11786,32454
814199113,814,1991,13,West Bengal,Malda,5513,14290,4291,6418,4070,6521,13874,27229
814199213,814,1992,13,West Bengal,Malda,6787,16410,3619,7418,2209,2792,12615,26620
814199313,814,1993,13,West Bengal,Malda,7119,16429,2168,6914,1837,5477,11124,28820
814199413,814,1994,13,West Bengal,Malda,8179,16646,2672,5854,2509,4698,13360,27198
814199513,814,1995,13,West Bengal,Malda,9507,13519,2805,5507,2635,4379,14947,23405
814199613,814,1996,13,West Bengal,Malda,9882,14229,2417,7295,2627,4510,14926,26034
814199713,814,1997,13,West Bengal,Malda,10715,14587,4939,8198,2139,6403,17793,29188
814199813,814,1998,13,West Bengal,Malda,-1,-1,-1,-1,-1,-1,-1,-1
814199913,814,1999,13,West Bengal,Malda,-1,-1,-1,-1,-1,-1,-1,-1
814200013,814,2000,13,West Bengal,Malda,7212,13326,3055,8545,1516,9630,11783,31501
814200113,814,2001,13,West Bengal,Malda,8922,13214,4765,8957,4066,9240,17753,31411
814200213,814,2002,13,West Bengal,Malda,8872,13039,4752,9624,3346,10079,16970,32742
814200313,814,2003,13,West Bengal,Malda,9125,13799,3985,8724,2895,8954,16005,31477
814200413,814,2004,13,West Bengal,Malda,10134,20344,4555,10717,4485,9915,19174,40976
814200513,814,2005,13,West Bengal,Malda,10534,20050,6315,11050,4590,9110,21439,40210
814200613,814,2006,13,West Bengal,Malda,14720,36414,7046,15437,4635,15910,26401,67761
814200713,814,2007,13,West Bengal,Malda,14657,32010,6973,8429,7013,9652,28643,50091
814200813,814,2008,13,West Bengal,Malda,20734,32011,9021,12620,13531,13466,43286,58097
814200913,814,2009,13,West Bengal,Malda,19787,32981,10266,10778,7712,20713,37765,64472
814201013,814,2010,13,West Bengal,Malda,19079,35219,10360,14028,6879,13549,36318,62796
814201113,814,2011,13,West Bengal,Malda,19663,31262,10062,13674,4083,12691,33808,57627
814201213,814,2012,13,West Bengal,Malda,20599,34363,5566,18443,3563,12383,29728,65189
814201313,814,2013,13,West Bengal,Malda,16319,29308,3883,9575,3611,7881,23813,46764
814201413,814,2014,13,West Bengal,Malda,22924,36274,7765,15376,7063,10349,37752,61999
814201513,814,2015,13,West Bengal,Malda,22981,38811,8722,16000,7134,10488,38837,65299
814201613,814,2016,13,West Bengal,Malda,18916,39112,6359,16000,7076,10510,32350,65622
814201713,814,2017,13,West Bengal,Malda,14268,32122,4950,18324,7203,12180,26421,62626
816199013,816,1990,13,West Bengal,Cooch Behar,4795,12617,2862,6712,1981,4017,9638,23346
816199113,816,1991,13,West Bengal,Cooch Behar,6978,10892,3359,5712,2162,4519,12499,21123
816199213,816,1992,13,West Bengal,Cooch Behar,7235,12130,2860,6712,1673,1747,11768,20589
816199313,816,1993,13,West Bengal,Cooch Behar,7715,11312,2095,5856,1558,3686,11368,20854
816199413,816,1994,13,West Bengal,Cooch Behar,8812,11509,2885,4797,1989,3308,13686,19614
816199513,816,1995,13,West Bengal,Cooch Behar,10051,14503,3017,4532,2784,3432,15852,22467
816199613,816,1996,13,West Bengal,Cooch Behar,10407,14690,3723,7115,2772,3892,16902,25697
816199713,816,1997,13,West Bengal,Cooch Behar,11313,15173,5712,8241,1969,5317,18994,28731
816199813,816,1998,13,West Bengal,Cooch Behar,-1,-1,-1,-1,-1,-1,-1,-1
816199913,816,1999,13,West Bengal,Cooch Behar,-1,-1,-1,-1,-1,-1,-1,-1
816200013,816,2000,13,West Bengal,Cooch Behar,10534,19575,4767,12936,1597,8625,16898,41136
816200113,816,2001,13,West Bengal,Cooch Behar,12319,19465,6552,13236,4772,8215,23643,40916
816200213,816,2002,13,West Bengal,Cooch Behar,12019,19290,6533,13903,4397,9054,22949,42247
816200313,816,2003,13,West Bengal,Cooch Behar,12665,20040,5515,12943,3775,7929,21955,40912
816200413,816,2004,13,West Bengal,Cooch Behar,13635,20998,6010,14193,5475,12312,25120,47503
816200513,816,2005,13,West Bengal,Cooch Behar,13935,18635,8125,13925,5534,13118,27594,45678
816200613,816,2006,13,West Bengal,Cooch Behar,6312,11153,4303,5420,2526,5474,13141,22047
816200713,816,2007,13,West Bengal,Cooch Behar,7792,13024,4314,4975,4601,3672,16707,21671
816200813,816,2008,13,West Bengal,Cooch Behar,6289,13921,3700,6907,5693,9226,15682,30054
816200913,816,2009,13,West Bengal,Cooch Behar,7504,12088,5418,8303,3228,10244,16150,30635
816201013,816,2010,13,West Bengal,Cooch Behar,8119,13048,5331,9415,4414,6398,17864,28861
816201113,816,2011,13,West Bengal,Cooch Behar,9056,16331,5205,9753,1311,7432,15572,33516
816201213,816,2012,13,West Bengal,Cooch Behar,9168,19963,2579,8723,695,7063,12442,35749
816201313,816,2013,13,West Bengal,Cooch Behar,6424,15996,2324,6547,2460,5086,11208,27629
816201413,816,2014,13,West Bengal,Cooch Behar,5930,12581,4539,7131,2670,5006,13139,24718
816201513,816,2015,13,West Bengal,Cooch Behar,7517,17895,4225,8946,3267,5108,15009,31949
816201613,816,2016,13,West Bengal,Cooch Behar,6649,18015,3038,9006,1927,5142,11613,32163
816201713,816,2017,13,West Bengal,Cooch Behar,5083,18617,2310,12117,1954,8019,9347,38753
817199013,817,1990,13,West Bengal,Purulia,4275,9915,2679,5413,2187,3110,9141,18438
817199113,817,1991,13,West Bengal,Purulia,5371,8637,3368,5413,2867,3612,11606,17662
817199213,817,1992,13,West Bengal,Purulia,5808,9719,2831,5413,2074,1735,10713,16867
817199313,817,1993,13,West Bengal,Purulia,6392,8829,2831,5279,2258,3464,11481,17572
817199413,817,1994,13,West Bengal,Purulia,7403,8941,3526,5222,2476,2480,13405,16643
817199513,817,1995,13,West Bengal,Purulia,8257,10260,4615,5389,3151,2597,16023,18246
817199613,817,1996,13,West Bengal,Purulia,8537,10372,4159,7292,3146,3373,15842,21037
817199713,817,1997,13,West Bengal,Purulia,9104,10791,4002,8338,2705,5690,15811,24819
817199813,817,1998,13,West Bengal,Purulia,-1,-1,-1,-1,-1,-1,-1,-1
817199913,817,1999,13,West Bengal,Purulia,-1,-1,-1,-1,-1,-1,-1,-1
817200013,817,2000,13,West Bengal,Purulia,7106,12125,2554,12730,2883,9550,12543,34405
817200113,817,2001,13,West Bengal,Purulia,8061,12023,3509,13086,3783,9125,15353,34234
817200213,817,2002,13,West Bengal,Purulia,3690,11848,3497,13753,2768,9964,9955,35565
817200313,817,2003,13,West Bengal,Purulia,4010,12608,2100,12803,2007,8839,8117,34250
817200413,817,2004,13,West Bengal,Purulia,4085,13025,2635,13115,2507,10315,9227,36455
817200513,817,2005,13,West Bengal,Purulia,4585,11525,3400,12300,2530,8890,10515,32715
817200613,817,2006,13,West Bengal,Purulia,5604,2162,3487,673,1081,627,10172,3462
817200713,817,2007,13,West Bengal,Purulia,5266,2453,3280,847,623,514,9169,3814
817200813,817,2008,13,West Bengal,Purulia,7419,2902,2589,752,824,847,10832,4501
817200913,817,2009,13,West Bengal,Purulia,6514,2566,2845,2571,1029,2976,10388,8113
817201013,817,2010,13,West Bengal,Purulia,4302,6081,3293,1378,1742,1226,9337,8685
817201113,817,2011,13,West Bengal,Purulia,8139,2386,2462,2191,459,1862,11060,6439
817201213,817,2012,13,West Bengal,Purulia,7982,4654,2932,2489,1428,1099,12342,8242
817201313,817,2013,13,West Bengal,Purulia,6724,2694,886,416,931,207,8541,3317
817201413,817,2014,13,West Bengal,Purulia,5170,1542,1963,1206,1038,1156,8172,3904
817201513,817,2015,13,West Bengal,Purulia,7436,1611,3723,790,1207,289,12366,2690
817201613,817,2016,13,West Bengal,Purulia,7727,1613,2770,796,1191,296,11689,2705
817201713,817,2017,13,West Bengal,Purulia,7714,2582,2660,833,1324,737,11698,4152
819199513,819,1995,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819199613,819,1996,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819199713,819,1997,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819199813,819,1998,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819199913,819,1999,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819200013,819,2000,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819200113,819,2001,13,West Bengal,Uttar Dinajpur,-1,-1,-1,-1,-1,-1,-1,-1
819200213,819,2002,13,West Bengal,Uttar Dinajpur,5865,12540,3803,8209,2765,5179,12433,25928
819200313,819,2003,13,West Bengal,Uttar Dinajpur,6350,13285,2915,7309,2005,4074,11270,24668
819200413,819,2004,13,West Bengal,Uttar Dinajpur,7015,15028,3705,6535,3215,5110,13935,26673
819200513,819,2005,13,West Bengal,Uttar Dinajpur,7115,12120,4260,8320,3300,5035,14675,25475
819200613,819,2006,13,West Bengal,Uttar Dinajpur,11925,20696,6443,10177,2909,6950,21277,37823
819200713,819,2007,13,West Bengal,Uttar Dinajpur,10776,19251,5652,7131,5499,6124,21927,32506
