Key,Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
1519966,15,1996,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1
1519976,15,1997,6,Madhya Pradesh,Tikamgarh,50,30,37.83,30
1519986,15,1998,6,Madhya Pradesh,Tikamgarh,50,32.14,41.9,32.14
1519996,15,1999,6,Madhya Pradesh,Tikamgarh,52,37.5,45.31,37.5
1520006,15,2000,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1
1520016,15,2001,6,Madhya Pradesh,Tikamgarh,51.11,40,47.82,40
1520026,15,2002,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1
1520036,15,2003,6,Madhya Pradesh,Tikamgarh,50,45.01,49.99,45.01
1520046,15,2004,6,Madhya Pradesh,Tikamgarh,60,50,53.2,50
1520056,15,2005,6,Madhya Pradesh,Tikamgarh,58.9,50.25,52.55,50.25
1520066,15,2006,6,Madhya Pradesh,Tikamgarh,62.5,55,56.45,55
1520076,15,2007,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1
1520086,15,2008,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1
1520096,15,2009,6,Madhya Pradesh,Tikamgarh,168.33,115,87.8,115
1520126,15,2012,6,Madhya Pradesh,Tikamgarh,350,-1,154.55,-1
1520136,15,2013,6,Madhya Pradesh,Tikamgarh,360,-1,174.92,-1
1520146,15,2014,6,Madhya Pradesh,Tikamgarh,187,-1,187,-1
1520156,15,2015,6,Madhya Pradesh,Tikamgarh,213.09,-1,213.09,-1
1520166,15,2016,6,Madhya Pradesh,Tikamgarh,230,-1,230,-1
1520176,15,2017,6,Madhya Pradesh,Tikamgarh,246,-1,246,-1
1619906,16,1990,6,Madhya Pradesh,Chhatarpur,20,15,17.46,15
1619916,16,1991,6,Madhya Pradesh,Chhatarpur,25,20,20.13,20
1619926,16,1992,6,Madhya Pradesh,Chhatarpur,25,25,23.91,25
1619936,16,1993,6,Madhya Pradesh,Chhatarpur,-1,20,24.82,20
1619946,16,1994,6,Madhya Pradesh,Chhatarpur,-1,20,28.86,20
1619956,16,1995,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1619966,16,1996,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1619976,16,1997,6,Madhya Pradesh,Chhatarpur,80,40,37.83,40
1619986,16,1998,6,Madhya Pradesh,Chhatarpur,40,36.25,41.9,36.25
1619996,16,1999,6,Madhya Pradesh,Chhatarpur,40,35,45.31,35
1620006,16,2000,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1620016,16,2001,6,Madhya Pradesh,Chhatarpur,40,36,47.82,36
1620026,16,2002,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1620036,16,2003,6,Madhya Pradesh,Chhatarpur,50,40,49.99,40
1620046,16,2004,6,Madhya Pradesh,Chhatarpur,50,45,53.2,45
1620056,16,2005,6,Madhya Pradesh,Chhatarpur,52.22,48.89,52.55,48.89
1620066,16,2006,6,Madhya Pradesh,Chhatarpur,72.5,50,56.45,50
1620076,16,2007,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1620086,16,2008,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1
1620096,16,2009,6,Madhya Pradesh,Chhatarpur,92.5,66.67,87.8,66.67
1620126,16,2012,6,Madhya Pradesh,Chhatarpur,150,-1,154.55,-1
1620136,16,2013,6,Madhya Pradesh,Chhatarpur,180,-1,174.92,-1
1620146,16,2014,6,Madhya Pradesh,Chhatarpur,200,-1,187,-1
1620156,16,2015,6,Madhya Pradesh,Chhatarpur,200,-1,213.09,-1
1620166,16,2016,6,Madhya Pradesh,Chhatarpur,200,-1,230,-1
1620176,16,2017,6,Madhya Pradesh,Chhatarpur,200,-1,246,-1
1719906,17,1990,6,Madhya Pradesh,Panna,15,12,17.46,12
1719916,17,1991,6,Madhya Pradesh,Panna,21.3,15,20.13,15
1719926,17,1992,6,Madhya Pradesh,Panna,21.7,15,23.91,15
1719936,17,1993,6,Madhya Pradesh,Panna,-1,20,24.82,20
1719946,17,1994,6,Madhya Pradesh,Panna,-1,15,28.86,15
1719956,17,1995,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1719966,17,1996,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1719976,17,1997,6,Madhya Pradesh,Panna,40,30,37.83,30
1719986,17,1998,6,Madhya Pradesh,Panna,38,25,41.9,25
1719996,17,1999,6,Madhya Pradesh,Panna,41,32.86,45.31,32.86
1720006,17,2000,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1720016,17,2001,6,Madhya Pradesh,Panna,43.33,40,47.82,40
1720026,17,2002,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1720036,17,2003,6,Madhya Pradesh,Panna,50,40,49.99,40
1720046,17,2004,6,Madhya Pradesh,Panna,60,50,53.2,50
1720056,17,2005,6,Madhya Pradesh,Panna,58.33,47.78,52.55,47.78
1720066,17,2006,6,Madhya Pradesh,Panna,60,50,56.45,50
1720076,17,2007,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1720086,17,2008,6,Madhya Pradesh,Panna,-1,-1,-1,-1
1720096,17,2009,6,Madhya Pradesh,Panna,85,70.63,87.8,70.63
1720126,17,2012,6,Madhya Pradesh,Panna,96.25,-1,154.55,-1
1720136,17,2013,6,Madhya Pradesh,Panna,100,-1,174.92,-1
1720146,17,2014,6,Madhya Pradesh,Panna,100,-1,187,-1
1720156,17,2015,6,Madhya Pradesh,Panna,168.75,-1,213.09,-1
1720166,17,2016,6,Madhya Pradesh,Panna,200,-1,230,-1
1720176,17,2017,6,Madhya Pradesh,Panna,200,-1,246,-1
1819906,18,1990,6,Madhya Pradesh,Rewa,15.7,12,17.46,12
1819916,18,1991,6,Madhya Pradesh,Rewa,20,15.4,20.13,15.4
1819926,18,1992,6,Madhya Pradesh,Rewa,23.1,20,23.91,20
1819936,18,1993,6,Madhya Pradesh,Rewa,-1,20,24.82,20
1819946,18,1994,6,Madhya Pradesh,Rewa,-1,25,28.86,25
1819956,18,1995,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1819966,18,1996,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1819976,18,1997,6,Madhya Pradesh,Rewa,35,30,37.83,30
1819986,18,1998,6,Madhya Pradesh,Rewa,35.86,30,41.9,30
1819996,18,1999,6,Madhya Pradesh,Rewa,39.38,30,45.31,30
1820006,18,2000,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1820016,18,2001,6,Madhya Pradesh,Rewa,50,40,47.82,40
1820026,18,2002,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1820036,18,2003,6,Madhya Pradesh,Rewa,50,40,49.99,40
1820046,18,2004,6,Madhya Pradesh,Rewa,50,30,53.2,30
1820056,18,2005,6,Madhya Pradesh,Rewa,50,40,52.55,40
1820066,18,2006,6,Madhya Pradesh,Rewa,57.6,52.22,56.45,52.22
1820076,18,2007,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1820086,18,2008,6,Madhya Pradesh,Rewa,-1,-1,-1,-1
1820096,18,2009,6,Madhya Pradesh,Rewa,150,120,87.8,120
1820126,18,2012,6,Madhya Pradesh,Rewa,150,-1,154.55,-1
1820136,18,2013,6,Madhya Pradesh,Rewa,150,-1,174.92,-1
1820146,18,2014,6,Madhya Pradesh,Rewa,216.67,-1,187,-1
1820156,18,2015,6,Madhya Pradesh,Rewa,260,-1,213.09,-1
1820166,18,2016,6,Madhya Pradesh,Rewa,300,-1,230,-1
1820176,18,2017,6,Madhya Pradesh,Rewa,300,-1,246,-1
1919906,19,1990,6,Madhya Pradesh,Sidhi,14.4,16,17.46,16
1919916,19,1991,6,Madhya Pradesh,Sidhi,16.7,15,20.13,15
1919926,19,1992,6,Madhya Pradesh,Sidhi,15.4,15,23.91,15
1919936,19,1993,6,Madhya Pradesh,Sidhi,-1,18,24.82,18
1919946,19,1994,6,Madhya Pradesh,Sidhi,-1,20,28.86,20
1919956,19,1995,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1919966,19,1996,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1919976,19,1997,6,Madhya Pradesh,Sidhi,30,25,37.83,25
1919986,19,1998,6,Madhya Pradesh,Sidhi,35,30,41.9,30
1919996,19,1999,6,Madhya Pradesh,Sidhi,42.83,35,45.31,35
1920006,19,2000,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1920016,19,2001,6,Madhya Pradesh,Sidhi,45,30,47.82,30
1920026,19,2002,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1920036,19,2003,6,Madhya Pradesh,Sidhi,50,40,49.99,40
1920046,19,2004,6,Madhya Pradesh,Sidhi,50,40,53.2,40
1920056,19,2005,6,Madhya Pradesh,Sidhi,50,40,52.55,40
1920066,19,2006,6,Madhya Pradesh,Sidhi,50,40,56.45,40
1920076,19,2007,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1920086,19,2008,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1
1920096,19,2009,6,Madhya Pradesh,Sidhi,70.83,60,87.8,60
1920126,19,2012,6,Madhya Pradesh,Sidhi,120,-1,154.55,-1
1920136,19,2013,6,Madhya Pradesh,Sidhi,125,-1,174.92,-1
1920146,19,2014,6,Madhya Pradesh,Sidhi,135,-1,187,-1
1920156,19,2015,6,Madhya Pradesh,Sidhi,200,-1,213.09,-1
1920166,19,2016,6,Madhya Pradesh,Sidhi,271.43,-1,230,-1
1920176,19,2017,6,Madhya Pradesh,Sidhi,300,-1,246,-1
2019906,20,1990,6,Madhya Pradesh,Satna,18.2,12,17.46,12
2019916,20,1991,6,Madhya Pradesh,Satna,24.2,14,20.13,14
2019926,20,1992,6,Madhya Pradesh,Satna,25,20,23.91,20
2019936,20,1993,6,Madhya Pradesh,Satna,-1,20,24.82,20
2019946,20,1994,6,Madhya Pradesh,Satna,-1,25,28.86,25
2019956,20,1995,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2019966,20,1996,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2019976,20,1997,6,Madhya Pradesh,Satna,25,20,37.83,20
2019986,20,1998,6,Madhya Pradesh,Satna,28.57,21.43,41.9,21.43
2019996,20,1999,6,Madhya Pradesh,Satna,50,39,45.31,39
2020006,20,2000,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2020016,20,2001,6,Madhya Pradesh,Satna,50,42.5,47.82,42.5
2020026,20,2002,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2020036,20,2003,6,Madhya Pradesh,Satna,50,40,49.99,40
2020046,20,2004,6,Madhya Pradesh,Satna,50,45,53.2,45
2020056,20,2005,6,Madhya Pradesh,Satna,51.7,46.31,52.55,46.31
2020066,20,2006,6,Madhya Pradesh,Satna,57.89,52.33,56.45,52.33
2020076,20,2007,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2020086,20,2008,6,Madhya Pradesh,Satna,-1,-1,-1,-1
2020096,20,2009,6,Madhya Pradesh,Satna,98.33,95.68,87.8,95.68
2020126,20,2012,6,Madhya Pradesh,Satna,165,-1,154.55,-1
2020136,20,2013,6,Madhya Pradesh,Satna,237.5,-1,174.92,-1
2020146,20,2014,6,Madhya Pradesh,Satna,210,-1,187,-1
2020156,20,2015,6,Madhya Pradesh,Satna,200,-1,213.09,-1
2020166,20,2016,6,Madhya Pradesh,Satna,204.55,-1,230,-1
2020176,20,2017,6,Madhya Pradesh,Satna,200,-1,246,-1
2119906,21,1990,6,Madhya Pradesh,Shahdol,16,16,17.46,16
2119916,21,1991,6,Madhya Pradesh,Shahdol,16.3,16,20.13,16
2119926,21,1992,6,Madhya Pradesh,Shahdol,16.9,22,23.91,22
2119936,21,1993,6,Madhya Pradesh,Shahdol,-1,22,24.82,22
2119946,21,1994,6,Madhya Pradesh,Shahdol,-1,20,28.86,20
2119956,21,1995,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2119966,21,1996,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2119976,21,1997,6,Madhya Pradesh,Shahdol,30,25,37.83,25
2119986,21,1998,6,Madhya Pradesh,Shahdol,40,35.83,41.9,35.83
2119996,21,1999,6,Madhya Pradesh,Shahdol,43,40,45.31,40
2120006,21,2000,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2120016,21,2001,6,Madhya Pradesh,Shahdol,43.89,36.67,47.82,36.67
2120026,21,2002,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2120036,21,2003,6,Madhya Pradesh,Shahdol,48.89,50,49.99,50
2120046,21,2004,6,Madhya Pradesh,Shahdol,60,50,53.2,50
2120056,21,2005,6,Madhya Pradesh,Shahdol,52.5,50,52.55,50
2120066,21,2006,6,Madhya Pradesh,Shahdol,55.03,51.67,56.45,51.67
2120076,21,2007,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2120086,21,2008,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1
2120096,21,2009,6,Madhya Pradesh,Shahdol,82.88,73.86,87.8,73.86
2120126,21,2012,6,Madhya Pradesh,Shahdol,167.78,-1,154.55,-1
2120136,21,2013,6,Madhya Pradesh,Shahdol,160,-1,174.92,-1
2120146,21,2014,6,Madhya Pradesh,Shahdol,160,160,187,160
2120156,21,2015,6,Madhya Pradesh,Shahdol,194.29,-1,213.09,-1
2120166,21,2016,6,Madhya Pradesh,Shahdol,201.67,-1,230,-1
2120176,21,2017,6,Madhya Pradesh,Shahdol,210,-1,246,-1
2219906,22,1990,6,Madhya Pradesh,Gwalior,29.3,15,17.46,15
2219916,22,1991,6,Madhya Pradesh,Gwalior,30.6,20,20.13,20
2219926,22,1992,6,Madhya Pradesh,Gwalior,32,30,23.91,30
2219936,22,1993,6,Madhya Pradesh,Gwalior,-1,25,24.82,25
2219946,22,1994,6,Madhya Pradesh,Gwalior,-1,30,28.86,30
2219956,22,1995,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2219966,22,1996,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2219976,22,1997,6,Madhya Pradesh,Gwalior,50,40,37.83,40
2219986,22,1998,6,Madhya Pradesh,Gwalior,46.11,40.71,41.9,40.71
2219996,22,1999,6,Madhya Pradesh,Gwalior,56,45,45.31,45
2220006,22,2000,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2220016,22,2001,6,Madhya Pradesh,Gwalior,82,54,47.82,54
2220026,22,2002,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2220036,22,2003,6,Madhya Pradesh,Gwalior,80,36.36,49.99,36.36
2220046,22,2004,6,Madhya Pradesh,Gwalior,80,60,53.2,60
2220056,22,2005,6,Madhya Pradesh,Gwalior,67.26,45.49,52.55,45.49
2220066,22,2006,6,Madhya Pradesh,Gwalior,68.83,50,56.45,50
2220076,22,2007,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2220086,22,2008,6,Madhya Pradesh,Gwalior,-1,-1,-1,-1
2220096,22,2009,6,Madhya Pradesh,Gwalior,74.28,56.04,87.8,56.04
2220126,22,2012,6,Madhya Pradesh,Gwalior,245,-1,154.55,-1
2220136,22,2013,6,Madhya Pradesh,Gwalior,350,-1,174.92,-1
2220146,22,2014,6,Madhya Pradesh,Gwalior,277.78,-1,187,-1
2220156,22,2015,6,Madhya Pradesh,Gwalior,300,-1,213.09,-1
2220166,22,2016,6,Madhya Pradesh,Gwalior,300,-1,230,-1
2220176,22,2017,6,Madhya Pradesh,Gwalior,300,-1,246,-1
2319906,23,1990,6,Madhya Pradesh,Shivpuri,25,20,17.46,20
2319916,23,1991,6,Madhya Pradesh,Shivpuri,33.3,20,20.13,20
2319926,23,1992,6,Madhya Pradesh,Shivpuri,38.9,20,23.91,20
2319936,23,1993,6,Madhya Pradesh,Shivpuri,-1,20,24.82,20
2319946,23,1994,6,Madhya Pradesh,Shivpuri,-1,25,28.86,25
2319956,23,1995,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2319966,23,1996,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2319976,23,1997,6,Madhya Pradesh,Shivpuri,60,30,37.83,30
2319986,23,1998,6,Madhya Pradesh,Shivpuri,58,34.29,41.9,34.29
2319996,23,1999,6,Madhya Pradesh,Shivpuri,50,40,45.31,40
2320006,23,2000,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2320016,23,2001,6,Madhya Pradesh,Shivpuri,50,46.67,47.82,46.67
2320026,23,2002,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2320036,23,2003,6,Madhya Pradesh,Shivpuri,53,46.67,49.99,46.67
2320046,23,2004,6,Madhya Pradesh,Shivpuri,50,50,53.2,50
2320056,23,2005,6,Madhya Pradesh,Shivpuri,50.51,51.11,52.55,51.11
2320066,23,2006,6,Madhya Pradesh,Shivpuri,60.61,56.94,56.45,56.94
2320076,23,2007,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2320086,23,2008,6,Madhya Pradesh,Shivpuri,-1,-1,-1,-1
2320096,23,2009,6,Madhya Pradesh,Shivpuri,96,76.33,87.8,76.33
2320126,23,2012,6,Madhya Pradesh,Shivpuri,205,-1,154.55,-1
2320136,23,2013,6,Madhya Pradesh,Shivpuri,277.78,-1,174.92,-1
2320146,23,2014,6,Madhya Pradesh,Shivpuri,285.71,-1,187,-1
2320156,23,2015,6,Madhya Pradesh,Shivpuri,328.57,-1,213.09,-1
2320166,23,2016,6,Madhya Pradesh,Shivpuri,335,-1,230,-1
2320176,23,2017,6,Madhya Pradesh,Shivpuri,300,-1,246,-1
2419906,24,1990,6,Madhya Pradesh,Guna,19.3,15,17.46,15
2419916,24,1991,6,Madhya Pradesh,Guna,25,20,20.13,20
2419926,24,1992,6,Madhya Pradesh,Guna,27.2,20,23.91,20
2419936,24,1993,6,Madhya Pradesh,Guna,-1,20,24.82,20
2419946,24,1994,6,Madhya Pradesh,Guna,-1,20,28.86,20
2419956,24,1995,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2419966,24,1996,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2419976,24,1997,6,Madhya Pradesh,Guna,35,35,37.83,35
2419986,24,1998,6,Madhya Pradesh,Guna,42.92,36.25,41.9,36.25
2419996,24,1999,6,Madhya Pradesh,Guna,50,37,45.31,37
2420006,24,2000,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2420016,24,2001,6,Madhya Pradesh,Guna,50,47,47.82,47
2420026,24,2002,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2420036,24,2003,6,Madhya Pradesh,Guna,53.33,47.5,49.99,47.5
2420046,24,2004,6,Madhya Pradesh,Guna,50,50,53.2,50
2420056,24,2005,6,Madhya Pradesh,Guna,51.86,51.67,52.55,51.67
2420066,24,2006,6,Madhya Pradesh,Guna,58.68,50,56.45,50
2420076,24,2007,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2420086,24,2008,6,Madhya Pradesh,Guna,-1,-1,-1,-1
2420096,24,2009,6,Madhya Pradesh,Guna,93.33,75,87.8,75
2420126,24,2012,6,Madhya Pradesh,Guna,250,-1,154.55,-1
2420136,24,2013,6,Madhya Pradesh,Guna,300,-1,174.92,-1
2420146,24,2014,6,Madhya Pradesh,Guna,400,-1,187,-1
2420156,24,2015,6,Madhya Pradesh,Guna,350,-1,213.09,-1
2420166,24,2016,6,Madhya Pradesh,Guna,400,-1,230,-1
2420176,24,2017,6,Madhya Pradesh,Guna,420,-1,246,-1
2519906,25,1990,6,Madhya Pradesh,Datia,21.7,14.6,17.46,14.6
2519916,25,1991,6,Madhya Pradesh,Datia,30,20,20.13,20
2519926,25,1992,6,Madhya Pradesh,Datia,30,20,23.91,20
2519936,25,1993,6,Madhya Pradesh,Datia,-1,20,24.82,20
2519946,25,1994,6,Madhya Pradesh,Datia,-1,20,28.86,20
2519956,25,1995,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2519966,25,1996,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2519976,25,1997,6,Madhya Pradesh,Datia,50,30,37.83,30
2519986,25,1998,6,Madhya Pradesh,Datia,50,31.67,41.9,31.67
2519996,25,1999,6,Madhya Pradesh,Datia,60,40,45.31,40
2520006,25,2000,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2520016,25,2001,6,Madhya Pradesh,Datia,-1,-1,47.82,-1
2520026,25,2002,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2520036,25,2003,6,Madhya Pradesh,Datia,-1,-1,49.99,-1
2520046,25,2004,6,Madhya Pradesh,Datia,-1,-1,53.2,-1
2520056,25,2005,6,Madhya Pradesh,Datia,-1,-1,52.55,-1
2520066,25,2006,6,Madhya Pradesh,Datia,66.11,56.25,56.45,56.25
2520076,25,2007,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2520086,25,2008,6,Madhya Pradesh,Datia,-1,-1,-1,-1
2520096,25,2009,6,Madhya Pradesh,Datia,86.25,70,87.8,70
2520126,25,2012,6,Madhya Pradesh,Datia,150,-1,154.55,-1
2520136,25,2013,6,Madhya Pradesh,Datia,183.33,-1,174.92,-1
2520146,25,2014,6,Madhya Pradesh,Datia,200,-1,187,-1
2520156,25,2015,6,Madhya Pradesh,Datia,262.5,-1,213.09,-1
2520166,25,2016,6,Madhya Pradesh,Datia,300,-1,230,-1
2520176,25,2017,6,Madhya Pradesh,Datia,300,-1,246,-1
2619906,26,1990,6,Madhya Pradesh,Morena,25,14.6,17.46,14.6
2619916,26,1991,6,Madhya Pradesh,Morena,30,20,20.13,20
2619926,26,1992,6,Madhya Pradesh,Morena,32,30,23.91,30
2619936,26,1993,6,Madhya Pradesh,Morena,-1,20.3,24.82,20.3
2619946,26,1994,6,Madhya Pradesh,Morena,-1,20.5,28.86,20.5
2619956,26,1995,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2619966,26,1996,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2619976,26,1997,6,Madhya Pradesh,Morena,50,31,37.83,31
2619986,26,1998,6,Madhya Pradesh,Morena,56.67,65,41.9,65
2619996,26,1999,6,Madhya Pradesh,Morena,56.67,55,45.31,55
2620006,26,2000,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2620016,26,2001,6,Madhya Pradesh,Morena,55,43.33,47.82,43.33
2620026,26,2002,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2620036,26,2003,6,Madhya Pradesh,Morena,55,46.67,49.99,46.67
2620046,26,2004,6,Madhya Pradesh,Morena,70,50,53.2,50
2620056,26,2005,6,Madhya Pradesh,Morena,54.17,47.67,52.55,47.67
2620066,26,2006,6,Madhya Pradesh,Morena,64.52,59.14,56.45,59.14
2620076,26,2007,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2620086,26,2008,6,Madhya Pradesh,Morena,-1,-1,-1,-1
2620096,26,2009,6,Madhya Pradesh,Morena,63.33,63.33,87.8,63.33
2620126,26,2012,6,Madhya Pradesh,Morena,116.67,-1,154.55,-1
2620166,26,2016,6,Madhya Pradesh,Morena,300,-1,230,-1
2620176,26,2017,6,Madhya Pradesh,Morena,475,-1,246,-1
2719906,27,1990,6,Madhya Pradesh,Bhind,25,14.6,17.46,14.6
2719916,27,1991,6,Madhya Pradesh,Bhind,35,15.4,20.13,15.4
2719926,27,1992,6,Madhya Pradesh,Bhind,30,17.9,23.91,17.9
2719936,27,1993,6,Madhya Pradesh,Bhind,-1,20.3,24.82,20.3
2719946,27,1994,6,Madhya Pradesh,Bhind,-1,20.5,28.86,20.5
2719956,27,1995,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2719966,27,1996,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2719976,27,1997,6,Madhya Pradesh,Bhind,50,40,37.83,40
2719986,27,1998,6,Madhya Pradesh,Bhind,50,-1,41.9,-1
2719996,27,1999,6,Madhya Pradesh,Bhind,50,53.33,45.31,53.33
2720006,27,2000,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2720016,27,2001,6,Madhya Pradesh,Bhind,60,-1,47.82,-1
2720026,27,2002,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2720036,27,2003,6,Madhya Pradesh,Bhind,60,45,49.99,45
2720046,27,2004,6,Madhya Pradesh,Bhind,60,43.9,53.2,43.9
2720056,27,2005,6,Madhya Pradesh,Bhind,60,-1,52.55,-1
2720066,27,2006,6,Madhya Pradesh,Bhind,61.5,-1,56.45,-1
2720076,27,2007,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2720086,27,2008,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
2720096,27,2009,6,Madhya Pradesh,Bhind,100,80,87.8,80
2720126,27,2012,6,Madhya Pradesh,Bhind,-1,-1,154.55,-1
2720136,27,2013,6,Madhya Pradesh,Bhind,-1,-1,174.92,-1
2720146,27,2014,6,Madhya Pradesh,Bhind,-1,-1,187,-1
2720156,27,2015,6,Madhya Pradesh,Bhind,325,-1,213.09,-1
2720166,27,2016,6,Madhya Pradesh,Bhind,300,-1,230,-1
2720176,27,2017,6,Madhya Pradesh,Bhind,300,-1,246,-1
2819906,28,1990,6,Madhya Pradesh,Indore,20.9,20,17.46,20
2819916,28,1991,6,Madhya Pradesh,Indore,27.8,20,20.13,20
2819926,28,1992,6,Madhya Pradesh,Indore,32.1,20,23.91,20
2819936,28,1993,6,Madhya Pradesh,Indore,-1,20,24.82,20
2819946,28,1994,6,Madhya Pradesh,Indore,-1,30,28.86,30
2819956,28,1995,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2819966,28,1996,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2819976,28,1997,6,Madhya Pradesh,Indore,50,40,37.83,40
2819986,28,1998,6,Madhya Pradesh,Indore,46.25,50,41.9,50
2819996,28,1999,6,Madhya Pradesh,Indore,50,40,45.31,40
2820006,28,2000,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2820016,28,2001,6,Madhya Pradesh,Indore,52.14,50,47.82,50
2820026,28,2002,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2820036,28,2003,6,Madhya Pradesh,Indore,53.64,42.5,49.99,42.5
2820046,28,2004,6,Madhya Pradesh,Indore,100,60,53.2,60
2820056,28,2005,6,Madhya Pradesh,Indore,62.51,48.95,52.55,48.95
2820066,28,2006,6,Madhya Pradesh,Indore,97.9,82,56.45,82
2820076,28,2007,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2820086,28,2008,6,Madhya Pradesh,Indore,-1,-1,-1,-1
2820096,28,2009,6,Madhya Pradesh,Indore,109.17,84.17,87.8,84.17
2820126,28,2012,6,Madhya Pradesh,Indore,221.43,-1,154.55,-1
2820136,28,2013,6,Madhya Pradesh,Indore,250,200,174.92,200
2820146,28,2014,6,Madhya Pradesh,Indore,250,-1,187,-1
2820156,28,2015,6,Madhya Pradesh,Indore,300,-1,213.09,-1
2820166,28,2016,6,Madhya Pradesh,Indore,300,-1,230,-1
2820176,28,2017,6,Madhya Pradesh,Indore,350,-1,246,-1
2919906,29,1990,6,Madhya Pradesh,Ratlam,25.5,20,17.46,20
2919916,29,1991,6,Madhya Pradesh,Ratlam,27.7,25,20.13,25
2919926,29,1992,6,Madhya Pradesh,Ratlam,43.9,30,23.91,30
2919936,29,1993,6,Madhya Pradesh,Ratlam,-1,30,24.82,30
2919946,29,1994,6,Madhya Pradesh,Ratlam,-1,25,28.86,25
2919956,29,1995,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
2919966,29,1996,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
