Key, State code, State name, District code, District name, Year,Bore Well Monsoon meters level,Bore Well Postmonsoon Kharif meters level,Bore Well Postmonsoon Rabi meters level,Bore Well Premonsoon meters level,Dug Well Monsoon meters level,Dug Well Postmonsoon Kharif meters level,Dug Well Postmonsoon Rabi meters level,Dug Well Premonsoon meters level,Tube Well Monsoon meters level,Tube Well Postmonsoon Kharif meters level,Tube Well Postmonsoon Rabi meters level,Tube Well Premonsoon meters level,Dug Cum Bore Well Monsoon meters level,Dug Cum Bore Well Postmonsoon Kharif meters level,Dug Cum Bore Well Postmonsoon Rabi meters level,Dug Cum Bore Well Premonsoon meters level,Slim Hole Monsoon meters level,Slim Hole Postmonsoon Kharif meters level,Slim Hole Postmonsoon Rabi meters level,Slim Hole Premonsoon meters level,
16820049,9,Punjab,168,Jalandhar,2004,.,.,.,.,6.83,7.17,8.65,11.26,21.54,18.74,16.08,19.94,.,.,.,.,.,.,.,.,
16820059,9,Punjab,168,Jalandhar,2005,.,.,.,.,8.26,8.16,8.88,9.98,23.16,19.31,21.04,20.38,.,.,.,.,.,.,.,.,
16820069,9,Punjab,168,Jalandhar,2006,.,.,.,.,9.05,8.77,8.88,9.67,22.71,21.63,19.53,21.34,.,.,.,.,.,.,.,.,
16820079,9,Punjab,168,Jalandhar,2007,.,.,.,.,9.00,9.17,9.16,9.49,23.72,22.42,19.83,21.64,.,.,.,.,.,.,.,.,
16820089,9,Punjab,168,Jalandhar,2008,.,.,.,.,7.78,8.76,9.33,7.90,24.20,22.42,23.58,22.30,.,.,.,.,.,.,.,.,
16820099,9,Punjab,168,Jalandhar,2009,.,.,.,.,8.10,7.23,7.09,8.02,23.23,22.96,21.10,21.49,.,.,.,.,.,.,.,.,
16820109,9,Punjab,168,Jalandhar,2010,.,.,.,.,8.26,7.73,7.20,9.82,24.62,22.92,20.60,21.44,.,.,.,.,.,.,.,.,
16820119,9,Punjab,168,Jalandhar,2011,.,.,.,.,6.25,8.65,9.29,8.67,25.00,24.00,20.47,23.46,.,.,.,.,.,.,.,.,
16820129,9,Punjab,168,Jalandhar,2012,.,.,.,.,.,6.35,9.55,8.00,19.20,23.09,20.00,15.98,.,.,.,.,.,.,.,.,
16820139,9,Punjab,168,Jalandhar,2013,.,.,.,.,5.99,6.73,7.15,7.99,24.88,23.28,22.32,23.48,.,.,.,.,.,.,.,.,
16820149,9,Punjab,168,Jalandhar,2014,.,.,.,.,8.30,7.42,8.08,8.91,23.34,23.03,22.12,21.85,.,.,.,.,.,.,.,.,
16820159,9,Punjab,168,Jalandhar,2015,.,.,.,.,6.88,8.08,8.55,8.08,25.62,24.25,22.10,21.96,.,.,.,.,.,.,.,.,
16820169,9,Punjab,168,Jalandhar,2016,.,.,.,.,.,8.50,.,9.63,24.57,24.85,22.50,24.90,.,.,.,.,.,.,.,.,
16820179,9,Punjab,168,Jalandhar,2017,.,.,.,.,7.20,.,9.96,7.78,25.92,.,23.64,26.75,.,.,.,.,.,.,.,.,
16919969,9,Punjab,169,Hoshiarpur,1996,.,.,.,.,6.54,8.68,8.81,9.58,14.25,6.88,14.93,15.04,.,.,.,.,.,.,.,.,
16919979,9,Punjab,169,Hoshiarpur,1997,.,.,.,.,7.80,7.14,8.93,8.16,6.88,5.30,14.99,7.28,.,.,.,.,.,.,.,.,
16919989,9,Punjab,169,Hoshiarpur,1998,.,.,.,.,7.46,6.62,8.87,7.72,13.97,.,15.08,.,.,.,.,.,.,.,.,.,
16919999,9,Punjab,169,Hoshiarpur,1999,.,.,.,.,7.24,8.13,7.21,7.35,13.75,13.82,16.00,.,.,.,.,.,.,.,.,.,
16920009,9,Punjab,169,Hoshiarpur,2000,.,.,.,.,8.38,7.80,7.72,9.21,4.54,.,.,.,.,.,.,.,.,.,.,.,
16920019,9,Punjab,169,Hoshiarpur,2001,.,.,.,.,7.46,8.47,8.74,9.26,.,19.09,3.30,.,.,.,.,.,.,.,.,.,
16920029,9,Punjab,169,Hoshiarpur,2002,.,.,.,.,11.10,10.55,8.91,10.34,8.94,9.54,.,16.18,.,.,.,.,.,.,.,.,
16920039,9,Punjab,169,Hoshiarpur,2003,.,.,.,.,10.51,10.55,10.95,9.34,3.55,3.38,17.58,9.09,.,.,.,.,.,.,.,.,
16920049,9,Punjab,169,Hoshiarpur,2004,.,.,.,.,9.95,10.60,10.31,10.82,27.17,17.46,4.20,22.19,.,.,.,.,.,.,.,.,
16920059,9,Punjab,169,Hoshiarpur,2005,.,.,.,.,7.60,8.01,9.25,9.38,20.42,20.44,17.86,18.94,.,.,.,.,.,.,.,.,
16920069,9,Punjab,169,Hoshiarpur,2006,.,.,.,.,8.81,8.43,7.49,8.08,19.62,17.05,19.67,20.90,.,.,.,.,.,.,.,.,
16920079,9,Punjab,169,Hoshiarpur,2007,.,.,.,8.38,8.31,8.73,9.60,9.53,22.92,22.57,20.46,21.78,.,.,.,.,.,.,.,.,
16920089,9,Punjab,169,Hoshiarpur,2008,.,.,8.42,9.43,6.68,7.16,8.92,6.71,12.93,22.00,12.98,24.55,.,.,.,.,.,.,.,.,
16920099,9,Punjab,169,Hoshiarpur,2009,.,.,.,.,7.49,7.74,7.74,8.59,19.96,19.91,21.62,19.88,.,.,.,.,.,.,.,.,
16920109,9,Punjab,169,Hoshiarpur,2010,.,7.53,10.17,9.95,7.84,9.01,7.72,9.01,24.37,25.08,21.50,24.55,.,.,.,.,.,.,.,.,
16920119,9,Punjab,169,Hoshiarpur,2011,.,.,.,.,8.78,8.59,8.89,9.70,13.72,11.58,21.80,23.79,.,.,.,.,.,.,.,.,
16920129,9,Punjab,169,Hoshiarpur,2012,.,8.76,.,8.97,.,8.34,8.18,9.96,.,22.05,21.85,14.08,.,.,.,.,.,.,.,.,
16920139,9,Punjab,169,Hoshiarpur,2013,.,.,8.44,.,7.16,7.32,8.45,9.46,16.01,15.06,16.63,20.15,.,.,.,.,.,.,.,.,
16920149,9,Punjab,169,Hoshiarpur,2014,.,.,.,.,8.99,7.66,7.76,8.78,19.52,19.81,17.61,16.53,.,.,.,.,.,.,.,.,
16920159,9,Punjab,169,Hoshiarpur,2015,.,11.15,10.05,9.75,7.62,7.19,7.91,8.29,19.98,19.17,17.96,18.00,.,.,.,.,.,.,.,.,
16920169,9,Punjab,169,Hoshiarpur,2016,.,11.75,.,.,6.43,8.28,4.61,8.51,19.09,20.46,17.24,17.11,.,.,.,.,.,.,.,.,
16920179,9,Punjab,169,Hoshiarpur,2017,.,.,11.82,.,7.11,.,7.40,8.74,19.85,.,22.13,24.57,.,.,.,.,.,.,.,.,
17019969,9,Punjab,170,Rupnagar,1996,.,.,.,.,5.87,5.49,6.01,7.44,.,.,.,.,.,.,.,.,.,.,.,.,
17019979,9,Punjab,170,Rupnagar,1997,.,.,.,.,6.28,6.16,6.81,7.00,.,.,.,.,.,.,.,.,.,.,.,.,
17019989,9,Punjab,170,Rupnagar,1998,.,.,.,.,5.64,4.60,5.00,6.66,.,.,.,.,.,.,.,.,.,.,.,.,
17019999,9,Punjab,170,Rupnagar,1999,.,.,.,.,5.34,5.53,4.84,6.18,.,.,.,.,.,.,.,.,.,.,.,.,
17020009,9,Punjab,170,Rupnagar,2000,.,.,.,.,6.54,6.73,6.32,7.43,.,.,.,.,.,.,.,.,.,.,.,.,
17020019,9,Punjab,170,Rupnagar,2001,.,.,.,.,6.67,7.16,6.79,7.78,.,.,.,.,.,.,.,.,.,.,.,.,
17020029,9,Punjab,170,Rupnagar,2002,.,.,.,.,6.78,7.69,7.77,8.12,.,.,.,.,.,.,.,.,.,.,.,.,
17020039,9,Punjab,170,Rupnagar,2003,.,.,.,.,7.57,7.99,7.93,8.14,.,.,.,.,.,.,.,.,.,.,.,.,
17020049,9,Punjab,170,Rupnagar,2004,.,.,.,.,7.64,6.89,8.01,8.79,.,.,.,.,.,.,.,.,.,.,.,.,
17020059,9,Punjab,170,Rupnagar,2005,.,.,.,.,6.48,5.28,7.35,8.17,.,.,.,.,.,.,.,.,.,.,.,.,
17020069,9,Punjab,170,Rupnagar,2006,.,.,.,.,5.31,5.50,5.84,6.28,.,.,.,.,.,.,.,.,.,.,.,.,
17020079,9,Punjab,170,Rupnagar,2007,.,.,.,.,6.15,6.45,5.99,7.12,.,.,.,.,.,.,.,.,.,.,.,.,
17020089,9,Punjab,170,Rupnagar,2008,.,.,.,.,5.09,5.71,6.78,6.65,.,.,.,.,.,.,.,.,.,.,.,.,
17020099,9,Punjab,170,Rupnagar,2009,.,.,.,.,6.83,6.75,6.42,7.66,.,.,.,.,.,.,.,.,.,.,.,.,
17020109,9,Punjab,170,Rupnagar,2010,.,.,.,.,5.68,5.46,6.35,7.14,.,.,.,.,.,.,.,.,.,.,.,.,
17020119,9,Punjab,170,Rupnagar,2011,.,.,.,.,7.79,6.88,5.90,7.99,.,.,.,.,.,.,.,.,.,.,.,.,
17020129,9,Punjab,170,Rupnagar,2012,.,.,.,.,.,6.23,6.79,6.08,.,22.28,.,.,.,.,.,.,.,.,.,.,
17020139,9,Punjab,170,Rupnagar,2013,.,.,.,.,5.58,6.07,6.77,5.49,28.46,27.35,19.99,23.70,.,.,.,.,.,.,.,.,
17020149,9,Punjab,170,Rupnagar,2014,.,.,.,.,6.64,7.08,6.72,7.11,29.00,27.25,25.26,21.36,.,.,.,.,.,.,.,.,
17020159,9,Punjab,170,Rupnagar,2015,.,.,.,.,5.07,5.03,5.14,7.72,31.27,17.94,29.75,24.59,.,.,.,.,.,.,.,.,
17020169,9,Punjab,170,Rupnagar,2016,.,.,.,.,7.28,6.27,.,7.25,19.81,12.72,27.97,20.42,.,.,.,.,.,.,.,.,
17020179,9,Punjab,170,Rupnagar,2017,.,.,.,.,5.58,.,6.31,7.12,31.32,.,11.81,29.19,.,.,.,.,.,.,.,.,
17119969,9,Punjab,171,Ludhiana,1996,.,.,.,.,9.16,8.22,8.10,8.90,13.65,10.33,11.65,11.89,.,.,.,.,.,.,.,.,
17119979,9,Punjab,171,Ludhiana,1997,.,.,.,.,7.73,7.58,7.94,9.23,11.28,9.93,11.72,.,.,.,.,.,.,.,.,.,
17119989,9,Punjab,171,Ludhiana,1998,.,.,.,.,8.08,8.23,8.11,9.14,16.50,.,11.58,10.14,.,.,.,.,.,.,.,.,
17119999,9,Punjab,171,Ludhiana,1999,.,.,.,.,8.68,8.53,8.28,8.31,9.85,10.02,11.34,.,.,.,.,.,.,.,.,.,
17120009,9,Punjab,171,Ludhiana,2000,.,.,.,.,10.40,9.79,8.05,8.60,11.83,.,12.28,12.53,.,.,.,.,.,.,.,.,
17120019,9,Punjab,171,Ludhiana,2001,.,.,.,.,8.25,9.10,9.95,9.49,10.94,10.63,10.98,.,.,.,.,.,.,.,.,.,
17120029,9,Punjab,171,Ludhiana,2002,.,.,.,.,11.78,11.47,10.26,8.89,15.43,11.62,.,8.08,.,.,.,.,.,.,.,.,
17120039,9,Punjab,171,Ludhiana,2003,.,.,.,.,12.38,11.77,11.24,12.16,15.58,13.84,11.88,12.83,.,.,.,.,.,.,.,.,
17120049,9,Punjab,171,Ludhiana,2004,.,.,.,.,12.46,12.26,11.84,11.81,18.24,20.50,13.59,13.39,.,.,.,.,.,.,.,.,
17120059,9,Punjab,171,Ludhiana,2005,.,.,.,.,10.92,10.24,9.80,10.50,18.01,18.74,17.06,17.10,.,.,.,.,.,.,.,.,
17120069,9,Punjab,171,Ludhiana,2006,.,.,.,.,13.71,10.35,10.25,12.97,23.65,20.24,18.70,17.10,.,.,.,.,.,.,.,.,
17120079,9,Punjab,171,Ludhiana,2007,.,.,.,.,9.19,8.83,11.27,8.86,22.59,20.65,20.84,20.12,.,.,.,.,.,.,.,.,
17120089,9,Punjab,171,Ludhiana,2008,.,.,.,.,9.30,9.27,8.85,12.90,22.07,20.74,20.75,13.38,.,.,.,.,.,.,.,.,
17120099,9,Punjab,171,Ludhiana,2009,.,.,.,.,9.42,7.84,7.43,9.23,21.22,23.54,20.39,20.20,.,.,.,.,.,.,.,.,
17120109,9,Punjab,171,Ludhiana,2010,.,.,.,.,7.58,7.41,7.35,11.55,17.76,16.25,16.87,22.53,.,.,.,.,.,.,.,.,
17120119,9,Punjab,171,Ludhiana,2011,.,.,.,.,9.69,8.96,7.51,8.24,15.78,15.54,16.22,18.15,.,.,.,.,.,.,.,.,
17120129,9,Punjab,171,Ludhiana,2012,.,.,.,.,.,9.62,6.70,9.51,.,16.69,15.77,18.38,.,.,.,.,.,.,.,.,
17120139,9,Punjab,171,Ludhiana,2013,.,.,.,.,10.50,9.95,9.64,10.40,16.19,15.91,16.26,17.79,.,.,.,.,.,.,.,.,
17120149,9,Punjab,171,Ludhiana,2014,.,.,.,.,10.27,11.17,9.81,9.54,18.07,17.44,15.66,16.34,.,.,.,.,.,.,.,.,
17120159,9,Punjab,171,Ludhiana,2015,.,.,.,.,9.81,9.06,10.05,9.28,14.00,18.15,16.93,17.31,.,.,.,.,.,.,.,.,
17120169,9,Punjab,171,Ludhiana,2016,.,.,.,.,10.14,10.60,9.33,10.42,17.63,18.95,14.55,18.72,.,.,.,.,.,.,.,.,
17120179,9,Punjab,171,Ludhiana,2017,.,.,.,.,10.41,.,10.28,10.24,20.59,.,18.91,20.51,.,.,.,.,.,.,.,.,
17219969,9,Punjab,172,Firozpur,1996,.,.,.,.,5.27,5.53,5.43,5.99,.,.,.,.,.,.,.,.,.,.,.,.,
17219979,9,Punjab,172,Firozpur,1997,.,.,.,.,4.76,5.04,5.43,5.50,.,.,.,.,.,.,.,.,.,.,.,.,
17219989,9,Punjab,172,Firozpur,1998,.,.,.,.,4.47,4.68,5.01,4.99,.,.,.,.,.,.,.,.,.,.,.,.,
17219999,9,Punjab,172,Firozpur,1999,.,.,.,.,4.56,4.75,4.38,4.59,.,.,.,.,.,.,.,.,.,.,.,.,
17220009,9,Punjab,172,Firozpur,2000,.,.,.,.,4.29,5.00,4.43,4.34,.,.,.,.,.,.,.,.,.,.,.,.,
17220019,9,Punjab,172,Firozpur,2001,.,.,.,.,4.40,4.90,4.73,4.55,.,.,.,.,.,.,.,.,.,.,.,.,
17220029,9,Punjab,172,Firozpur,2002,.,.,.,.,5.00,5.41,4.03,4.81,.,.,.,.,.,.,.,.,.,.,.,.,
17220039,9,Punjab,172,Firozpur,2003,.,.,.,.,5.19,4.68,5.13,5.08,.,.,.,.,.,.,.,.,.,.,.,.,
17220049,9,Punjab,172,Firozpur,2004,.,.,.,.,4.60,4.70,4.36,4.54,.,.,.,.,.,.,.,.,.,.,.,.,
17220059,9,Punjab,172,Firozpur,2005,.,.,.,.,4.07,4.16,4.46,4.39,3.46,3.19,.,.,.,.,.,.,.,.,.,.,
17220069,9,Punjab,172,Firozpur,2006,.,.,.,.,4.03,3.92,4.16,4.30,2.60,2.40,3.57,3.15,.,.,.,.,.,.,.,.,
17220079,9,Punjab,172,Firozpur,2007,.,.,.,.,3.14,3.20,3.82,3.76,6.98,7.29,3.08,3.13,.,.,.,.,.,.,.,.,
17220089,9,Punjab,172,Firozpur,2008,.,.,.,.,3.02,3.30,3.35,3.75,4.90,7.76,7.03,6.95,.,.,.,.,.,.,.,.,
17220099,9,Punjab,172,Firozpur,2009,.,.,.,.,3.55,2.96,3.28,3.30,11.24,8.68,7.40,8.49,.,.,.,.,.,.,.,.,
17220109,9,Punjab,172,Firozpur,2010,.,.,.,.,3.73,3.51,3.85,4.25,6.53,10.13,7.52,9.34,.,.,.,.,.,.,.,.,
17220119,9,Punjab,172,Firozpur,2011,.,.,.,.,3.15,2.97,3.34,3.39,9.16,34.20,7.40,9.85,.,.,.,.,.,.,.,.,
17220129,9,Punjab,172,Firozpur,2012,.,.,.,.,.,3.00,2.96,2.85,.,8.25,5.51,9.29,.,.,.,.,.,.,.,.,
17220139,9,Punjab,172,Firozpur,2013,.,.,.,.,1.89,2.76,2.70,2.90,8.29,8.99,11.58,11.48,.,.,.,.,.,.,.,.,
17220149,9,Punjab,172,Firozpur,2014,.,.,.,.,2.25,2.70,2.78,2.77,9.02,8.77,6.47,8.21,.,.,.,.,.,.,.,.,
17220159,9,Punjab,172,Firozpur,2015,.,.,.,.,2.83,2.09,2.79,2.99,9.69,8.16,8.46,8.63,.,.,.,.,.,.,.,.,
17220169,9,Punjab,172,Firozpur,2016,.,.,.,.,3.23,3.04,.,2.84,9.66,9.57,7.93,8.41,.,.,.,.,.,.,.,.,
17220179,9,Punjab,172,Firozpur,2017,.,.,.,.,3.07,.,3.60,3.23,8.15,.,9.34,9.85,.,.,.,.,.,.,.,.,
17319969,9,Punjab,173,Faridkot,1996,.,.,.,.,4.06,4.46,4.39,4.77,.,.,.,.,.,.,.,.,.,.,.,.,
17319979,9,Punjab,173,Faridkot,1997,.,.,.,.,3.74,3.60,4.44,4.82,.,.,.,.,.,.,.,.,.,.,.,.,
17319989,9,Punjab,173,Faridkot,1998,.,.,.,.,4.60,4.03,3.76,4.09,.,.,.,.,.,.,.,.,.,.,.,.,
17319999,9,Punjab,173,Faridkot,1999,.,.,.,.,4.69,4.56,4.31,4.89,.,.,.,.,.,.,.,.,.,.,.,.,
17320009,9,Punjab,173,Faridkot,2000,.,.,.,.,5.55,5.10,4.63,4.71,.,.,.,.,.,.,.,.,.,.,.,.,
17320019,9,Punjab,173,Faridkot,2001,.,.,.,.,5.51,5.35,5.01,5.52,.,.,.,.,.,.,.,.,.,.,.,.,
17320029,9,Punjab,173,Faridkot,2002,.,.,.,.,6.33,5.94,5.35,5.59,.,.,.,.,.,.,.,.,.,.,.,.,
17320039,9,Punjab,173,Faridkot,2003,.,.,.,.,6.13,6.79,5.57,6.14,.,.,.,.,.,.,.,.,.,.,.,.,
17320049,9,Punjab,173,Faridkot,2004,.,.,.,.,8.14,7.68,6.52,6.89,.,.,.,.,.,.,.,.,.,.,.,.,
17320059,9,Punjab,173,Faridkot,2005,.,.,.,.,7.01,6.51,6.80,6.88,.,.,.,.,.,.,.,.,.,.,.,.,
17320069,9,Punjab,173,Faridkot,2006,.,.,.,.,6.80,6.27,6.48,6.61,.,.,.,.,.,.,.,.,.,.,.,.,
17320079,9,Punjab,173,Faridkot,2007,.,.,.,.,7.32,6.79,6.62,6.19,.,.,.,.,.,.,.,.,.,.,.,.,
17320089,9,Punjab,173,Faridkot,2008,.,.,.,.,6.55,6.78,6.84,6.99,.,.,.,.,.,.,.,.,.,.,.,.,
17320099,9,Punjab,173,Faridkot,2009,.,.,.,.,7.53,7.16,6.66,7.16,.,.,.,.,.,.,.,.,.,.,.,.,
17320109,9,Punjab,173,Faridkot,2010,.,.,.,.,7.70,7.64,7.10,7.46,.,.,.,.,.,.,.,.,.,.,.,.,
17320119,9,Punjab,173,Faridkot,2011,.,.,.,.,7.77,7.12,7.01,7.53,.,.,.,.,.,.,.,.,.,.,.,.,
17320129,9,Punjab,173,Faridkot,2012,.,.,.,.,.,7.95,7.01,7.37,.,7.87,.,.,.,.,.,.,.,.,.,.,
17320139,9,Punjab,173,Faridkot,2013,.,.,.,.,7.51,7.53,7.75,7.79,5.28,5.37,7.61,8.26,.,.,.,.,.,.,.,.,
17320149,9,Punjab,173,Faridkot,2014,.,.,.,.,8.31,7.99,7.28,7.77,7.87,7.27,7.34,7.32,.,.,.,.,.,.,.,.,
17320159,9,Punjab,173,Faridkot,2015,.,.,.,.,8.49,8.17,7.60,8.87,6.68,7.51,7.18,7.22,.,.,.,.,.,.,.,.,
17320169,9,Punjab,173,Faridkot,2016,.,.,.,.,9.90,9.35,.,7.70,7.11,6.81,8.53,5.43,.,.,.,.,.,.,.,.,
17320179,9,Punjab,173,Faridkot,2017,.,.,.,.,10.76,.,9.01,9.96,6.98,.,6.27,5.80,.,.,.,.,.,.,.,.,
17519969,9,Punjab,175,Sangrur,1996,.,.,.,.,8.10,8.28,7.49,8.08,7.27,72.38,72.91,73.83,.,.,.,.,.,.,.,.,
17519979,9,Punjab,175,Sangrur,1997,.,.,.,.,8.46,8.37,8.82,9.10,8.62,73.30,6.07,73.55,.,.,.,.,.,.,.,.,
17519989,9,Punjab,175,Sangrur,1998,.,.,.,.,8.86,9.44,7.61,8.57,9.10,.,8.47,7.62,.,.,.,.,.,.,.,.,
17519999,9,Punjab,175,Sangrur,1999,.,.,.,.,8.97,8.27,7.36,8.19,8.49,10.22,7.50,.,.,.,.,.,.,.,.,.,
17520009,9,Punjab,175,Sangrur,2000,.,.,.,.,9.70,10.20,8.32,10.05,13.13,.,.,.,.,.,.,.,.,.,.,.,
17520019,9,Punjab,175,Sangrur,2001,.,.,.,.,11.40,11.26,9.02,10.76,9.80,9.76,9.53,.,.,.,.,.,.,.,.,.,
17520029,9,Punjab,175,Sangrur,2002,.,.,.,.,12.48,12.57,11.40,11.68,12.53,12.42,.,10.43,.,.,.,.,.,.,.,.,
17520039,9,Punjab,175,Sangrur,2003,.,.,.,.,12.41,13.02,12.41,12.71,11.42,13.12,11.22,12.51,.,.,.,.,.,.,.,.,
17520049,9,Punjab,175,Sangrur,2004,.,.,.,.,13.32,11.95,12.07,14.10,15.02,13.88,14.21,13.17,.,.,.,.,.,.,.,.,
17520059,9,Punjab,175,Sangrur,2005,.,.,.,.,13.01,13.36,11.92,13.23,15.49,14.31,13.81,14.52,.,.,.,.,.,.,.,.,
17520069,9,Punjab,175,Sangrur,2006,.,.,.,.,13.74,15.87,13.13,15.95,16.06,15.48,15.12,14.58,.,.,.,.,.,.,.,.,
17520079,9,Punjab,175,Sangrur,2007,.,.,.,.,13.56,18.30,15.73,15.85,17.51,24.00,17.16,15.33,.,.,.,.,.,.,.,.,
17520089,9,Punjab,175,Sangrur,2008,.,.,.,.,19.47,19.07,17.59,18.35,21.54,22.87,19.00,22.34,.,.,.,.,.,.,.,.,
17520099,9,Punjab,175,Sangrur,2009,.,.,.,.,20.21,19.59,18.66,19.46,25.32,24.25,22.76,22.66,.,.,.,.,.,.,.,.,
17520109,9,Punjab,175,Sangrur,2010,.,.,.,.,20.78,20.54,19.63,17.68,25.77,26.76,23.46,24.19,.,.,.,.,.,.,.,.,
17520119,9,Punjab,175,Sangrur,2011,.,.,.,.,21.28,21.64,19.88,20.70,23.70,23.51,24.30,25.17,.,.,.,.,.,.,.,.,
17520129,9,Punjab,175,Sangrur,2012,.,.,.,.,.,26.06,20.55,21.37,.,26.33,25.47,25.54,.,.,.,.,.,.,.,.,
17520139,9,Punjab,175,Sangrur,2013,.,.,.,.,28.86,32.20,25.20,31.19,29.03,28.03,26.53,27.10,.,.,.,.,.,.,.,.,
17520149,9,Punjab,175,Sangrur,2014,.,.,.,.,33.12,.,31.83,23.70,27.97,28.80,27.17,27.14,.,.,.,.,.,.,.,.,
17520159,9,Punjab,175,Sangrur,2015,.,.,.,.,34.34,33.73,.,34.49,31.48,29.05,28.95,28.50,.,.,.,.,.,.,.,.,
17520169,9,Punjab,175,Sangrur,2016,.,.,.,.,36.93,.,35.15,34.85,32.25,32.18,30.30,29.62,.,.,.,.,.,.,.,.,
17520179,9,Punjab,175,Sangrur,2017,.,.,.,.,38.33,.,37.12,37.74,33.49,.,31.80,31.66,.,.,.,.,.,.,.,.,
17619969,9,Punjab,176,Patiala,1996,.,.,.,.,8.73,9.31,8.26,8.00,6.57,.,.,.,.,.,.,.,.,.,.,.,
17619979,9,Punjab,176,Patiala,1997,.,.,.,.,8.19,7.51,8.35,8.58,.,41.73,.,7.60,.,.,.,.,.,.,.,.,
17619989,9,Punjab,176,Patiala,1998,.,.,.,.,8.81,8.11,7.72,9.24,14.73,.,11.96,.,.,.,.,.,.,.,.,.,
17619999,9,Punjab,176,Patiala,1999,.,.,.,.,7.94,7.84,7.55,8.29,15.74,14.80,11.85,.,.,.,.,.,.,.,.,.,
17620009,9,Punjab,176,Patiala,2000,.,.,.,.,8.45,7.90,8.26,9.25,14.07,.,.,.,.,.,.,.,.,.,.,.,
17620019,9,Punjab,176,Patiala,2001,.,.,.,.,7.85,8.22,8.27,9.67,17.81,16.06,14.64,.,.,.,.,.,.,.,.,.,
17620029,9,Punjab,176,Patiala,2002,.,.,.,.,10.19,9.26,9.41,10.65,21.06,18.79,.,19.32,.,.,.,.,.,.,.,.,
17620039,9,Punjab,176,Patiala,2003,.,.,.,.,9.82,7.76,9.20,9.42,20.46,20.09,18.15,16.39,.,.,.,.,.,.,.,.,
17620049,9,Punjab,176,Patiala,2004,.,.,.,.,9.88,9.67,8.84,8.15,16.40,15.02,18.20,18.24,.,.,.,.,.,.,.,.,
17620059,9,Punjab,176,Patiala,2005,.,.,.,.,9.16,8.33,8.48,7.67,21.54,17.18,15.28,20.21,.,.,.,.,.,.,.,.,
17620069,9,Punjab,176,Patiala,2006,.,.,.,.,9.62,10.04,9.06,8.70,16.62,17.76,16.80,16.84,.,.,.,.,.,.,.,.,
17620079,9,Punjab,176,Patiala,2007,.,.,.,.,8.15,7.74,10.24,9.24,19.67,18.44,18.83,18.63,.,.,.,.,.,.,.,.,
17620089,9,Punjab,176,Patiala,2008,.,.,.,.,8.35,7.52,8.69,8.67,19.88,19.60,20.12,19.23,.,.,.,.,.,.,.,.,
17620099,9,Punjab,176,Patiala,2009,.,.,.,.,9.04,6.99,8.07,8.71,21.12,20.79,18.59,18.76,.,.,.,.,.,.,.,.,
17620109,9,Punjab,176,Patiala,2010,.,.,.,.,7.45,6.62,7.65,8.73,18.76,18.05,20.22,21.90,.,.,.,.,.,.,.,.,
17620119,9,Punjab,176,Patiala,2011,.,.,.,.,6.19,6.15,7.00,8.18,25.63,22.28,18.10,20.86,.,.,.,.,.,.,.,.,
17620129,9,Punjab,176,Patiala,2012,.,.,.,.,.,8.48,7.25,8.92,.,26.65,22.56,22.63,.,.,.,.,.,.,.,.,
17620139,9,Punjab,176,Patiala,2013,.,.,.,.,5.57,6.78,8.12,9.48,27.39,27.54,25.70,26.10,.,.,.,.,.,.,.,.,
17620149,9,Punjab,176,Patiala,2014,.,.,.,.,6.61,7.97,6.98,6.67,28.41,28.68,27.27,27.53,.,.,.,.,.,.,.,.,
17620159,9,Punjab,176,Patiala,2015,.,30.05,.,29.25,8.79,8.79,6.62,9.13,27.78,29.65,28.83,27.51,.,.,.,.,.,.,.,.,
17620169,9,Punjab,176,Patiala,2016,.,31.25,.,.,7.10,6.21,.,7.02,29.85,30.03,30.33,27.42,.,.,.,.,.,.,.,.,
17620179,9,Punjab,176,Patiala,2017,.,.,30.90,.,7.18,.,8.48,7.23,33.01,.,28.18,32.22,.,.,.,.,.,.,.,.,
54519969,9,Punjab,545,Mansa,1996,.,.,.,.,3.18,3.27,2.90,3.09,3.88,5.17,4.23,4.67,.,.,.,.,.,.,.,.,
54519979,9,Punjab,545,Mansa,1997,.,.,.,.,3.39,3.19,2.84,3.67,.,.,4.52,5.10,.,.,.,.,.,.,.,.,
54519989,9,Punjab,545,Mansa,1998,.,.,.,.,3.80,3.51,2.93,3.01,.,.,.,.,.,.,.,.,.,.,.,.,
54519999,9,Punjab,545,Mansa,1999,.,.,.,.,4.00,4.08,2.62,3.07,5.12,5.22,3.67,.,.,.,.,.,.,.,.,.,
54520009,9,Punjab,545,Mansa,2000,.,.,.,.,5.19,4.95,4.03,4.50,5.64,.,.,.,.,.,.,.,.,.,.,.,
54520019,9,Punjab,545,Mansa,2001,.,.,.,.,5.32,5.53,4.72,5.53,7.91,.,5.47,.,.,.,.,.,.,.,.,.,
54520029,9,Punjab,545,Mansa,2002,.,.,.,.,.,6.87,5.67,5.96,8.67,8.35,.,8.25,.,.,.,.,.,.,.,.,
54520039,9,Punjab,545,Mansa,2003,.,.,.,.,7.13,6.66,6.71,6.93,8.70,8.58,8.59,8.44,.,.,.,.,.,.,.,.,
54520049,9,Punjab,545,Mansa,2004,.,.,.,.,7.40,7.46,6.47,6.83,9.36,9.87,8.25,8.75,.,.,.,.,.,.,.,.,
