Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY ACTUAL (Millimeters),FEBRUARY ACTUAL (Millimeters),MARCH ACTUAL (Millimeters),APRIL ACTUAL (Millimeters),MAY ACTUAL (Millimeters),JUNE ACTUAL (Millimeters),JULY ACTUAL (Millimeters),AUGUST ACTUAL (Millimeters),SEPTEMBER ACTUAL (Millimeters),OCTOBER ACTUAL (Millimeters),NOVEMBER ACTUAL (Millimeters),DECEMBER ACTUAL (Millimeters)
209197712,209,1977,12,Uttar Pradesh,Fatehpur,30.79,11.97,2.5,7.43,3.82,56.17,132.21,121.61,120,105,38.14,20.58
209197812,209,1978,12,Uttar Pradesh,Fatehpur,29.23,39.53,34.8,4.16,2.51,93.03,136.06,119.63,122.05,74.34,16.53,18.07
209197912,209,1979,12,Uttar Pradesh,Fatehpur,37.61,16.94,3.23,5.08,4.91,59.21,139.47,125.7,86.22,18.61,26.81,11.69
209198012,209,1980,12,Uttar Pradesh,Fatehpur,3.73,5.46,10.86,1.37,2.44,85.67,134.78,121.15,125.73,81.09,14.66,26.54
209198112,209,1981,12,Uttar Pradesh,Fatehpur,20.29,4.51,16.56,2.48,4.75,75.66,137.56,123.71,126.28,64.11,21.53,14.25
209198212,209,1982,12,Uttar Pradesh,Fatehpur,64.58,12.13,27.51,4.73,9.99,39.09,144.33,119.56,126.06,70.29,30.42,15.58
209198312,209,1983,12,Uttar Pradesh,Fatehpur,20.49,4.56,2.96,8.03,11.94,38.9,135.74,122.54,122.97,103.67,41.37,22.39
209198412,209,1984,12,Uttar Pradesh,Fatehpur,48.05,23.16,4.08,6.49,3.2,68.5,135.01,120.42,120.92,82.86,17.01,9.36
209198512,209,1985,12,Uttar Pradesh,Fatehpur,26.17,3.49,2.76,8.71,3.9,34.77,131.4,119.36,123.86,113.77,47.53,33.55
209198612,209,1986,12,Uttar Pradesh,Fatehpur,26.99,27.38,9.55,3.56,17.12,41.5,132.58,121.34,125.11,82.54,20.89,45.6
209198712,209,1987,12,Uttar Pradesh,Fatehpur,26.85,15.13,15.36,3.17,6.34,10.33,138.74,121.5,99.35,94.21,16.27,21.75
209198812,209,1988,12,Uttar Pradesh,Fatehpur,14.34,7.01,23.25,5.98,3.06,66.74,131.11,119.22,106.28,51.59,11.28,25.9
209198912,209,1989,12,Uttar Pradesh,Fatehpur,21.66,3.6,13.02,1.78,2.68,43.72,136.51,119.43,116.02,61.48,16.46,33.27
209199012,209,1990,12,Uttar Pradesh,Fatehpur,3.94,23.16,13.81,5.69,9.1,111.3,131.04,120.69,120.72,70.99,14.55,15.47
209199112,209,1991,12,Uttar Pradesh,Fatehpur,29.7,11.34,12.99,8.06,4.45,137.72,140.19,118.04,107.84,44,13.24,38.31
209199212,209,1992,12,Uttar Pradesh,Fatehpur,24.27,5.63,5.52,1.69,4.47,8.52,137.91,117.78,118.73,80.93,20.03,8.51
209199312,209,1993,12,Uttar Pradesh,Fatehpur,10.42,10.79,38.76,1.94,8.06,45.63,92.38,123.02,122.79,67.2,13.85,6.67
209199412,209,1994,12,Uttar Pradesh,Fatehpur,34.59,17.42,1.99,5.24,3.26,91.59,133.16,119.23,114.05,58.12,12.03,6.04
209199512,209,1995,12,Uttar Pradesh,Fatehpur,40.46,14.58,15.22,7.9,1.44,45.82,140.64,120.72,122.5,73.37,20.76,9.43
209199612,209,1996,12,Uttar Pradesh,Fatehpur,49.5,14.06,3.88,4.81,2.47,63.79,139.05,118.65,116.84,111.27,40.65,16.73
209199712,209,1997,12,Uttar Pradesh,Fatehpur,19.4,5.02,6.39,7.34,6.76,46.35,131.31,120.8,120.02,85.46,37.81,45.25
209199812,209,1998,12,Uttar Pradesh,Fatehpur,9.15,6.99,28.69,9.34,3.32,59.12,134.7,118.37,122.92,84.79,27.18,8.82
209199912,209,1999,12,Uttar Pradesh,Fatehpur,13.56,15.07,2.24,1.66,7.34,79.87,133.32,119.26,121.36,98.98,36.98,23.09
209200012,209,2000,12,Uttar Pradesh,Fatehpur,16.42,6.23,3.93,2.65,5.68,43.13,132.36,121.81,120.92,65.02,13.72,6.43
209200112,209,2001,12,Uttar Pradesh,Fatehpur,9.88,4.21,12.04,5.05,6.35,75.36,131.41,120.97,108.02,101.61,28.56,9.85
209200212,209,2002,12,Uttar Pradesh,Fatehpur,20.32,22.23,4.08,2.27,2.78,21.08,97.17,119.58,120.25,106.69,44.54,19.86
209200312,209,2003,12,Uttar Pradesh,Fatehpur,20.17,53.19,4.32,2.76,2.56,21.19,133.72,118.96,118.85,72.32,14.78,9.33
209200412,209,2004,12,Uttar Pradesh,Fatehpur,32.75,2.81,2.01,3.02,2.32,126.33,111.09,120.69,87.3,29.94,6.75,3.97
209200512,209,2005,12,Uttar Pradesh,Fatehpur,12.51,10.2,35.42,1.31,4.68,4.47,134.09,121.23,106.5,64.46,11.98,6.98
209200612,209,2006,12,Uttar Pradesh,Fatehpur,3.7,2.54,45.54,11.93,6.43,20.58,133.68,110.79,82.38,20.95,7.6,4.72
209200712,209,2007,12,Uttar Pradesh,Fatehpur,2.91,40.85,37.33,2.94,6.81,26.05,133.28,120.64,116.14,55.59,12.04,10.84
209200812,209,2008,12,Uttar Pradesh,Fatehpur,5.83,3.68,3.32,3.7,11.07,156.53,128.64,118.41,97.18,38.48,10.2,5.21
209200912,209,2009,12,Uttar Pradesh,Fatehpur,7,2.4,2.12,1.91,20.81,6.75,131.19,67.15,121.86,74.32,18.44,7.6
209201012,209,2010,12,Uttar Pradesh,Fatehpur,9.24,14.99,1.76,1.36,1.37,4.68,87.61,94.6,41.81,11.28,1.81,3.29
209201112,209,2011,12,Uttar Pradesh,Fatehpur,2.33,5.09,0.97,2.18,8.04,171.18,130.46,118.53,121.83,65.91,13.63,6.6
209201212,209,2012,12,Uttar Pradesh,Fatehpur,54.15,3.27,5.49,5.38,2.75,10.59,133.33,117.94,121.79,64.9,13.69,7.45
209201312,209,2013,12,Uttar Pradesh,Fatehpur,6.93,40.97,19.77,3.5,1.29,174.5,130.03,118.03,98.71,66.87,11.45,7.6
209201412,209,2014,12,Uttar Pradesh,Fatehpur,64.28,37.28,16.04,10.4,6.27,50.48,133.88,121.84,121.77,86.04,22.69,19.58
209201512,209,2015,12,Uttar Pradesh,Fatehpur,55.04,8.68,56.91,12.14,4.58,55.95,133.9,119.33,96.74,42.56,9.62,5.28
210195812,210,1958,12,Uttar Pradesh,Allahabad,36.1,20.55,55.13,8.56,5.05,30.27,133.07,119.1,118.84,86.94,36.13,23.16
210195912,210,1959,12,Uttar Pradesh,Allahabad,58.47,22.02,18.8,9.31,21.34,21.04,134,120.11,109.41,117.33,49.56,29.6
210196012,210,1960,12,Uttar Pradesh,Allahabad,32.06,20.79,34.69,9.69,6.79,43.12,133.43,118.66,106.78,85.04,32,18.94
210196112,210,1961,12,Uttar Pradesh,Allahabad,42.27,24.6,13.17,7.32,6.69,71.22,133.81,118.1,119.3,95.74,43.38,27.47
210196212,210,1962,12,Uttar Pradesh,Allahabad,37.25,27.82,27.12,15.66,7.67,38.91,133.56,118.13,117.89,69.29,31.11,21.57
210196312,210,1963,12,Uttar Pradesh,Allahabad,29.54,20.53,23.74,10.52,14.15,67.2,130.04,116.65,118.17,80.68,39.59,21.38
210196412,210,1964,12,Uttar Pradesh,Allahabad,17.98,19.04,16.42,8.7,10.41,57.48,127.76,119.17,118.49,81.83,35.6,21.71
210196512,210,1965,12,Uttar Pradesh,Allahabad,19.08,15.61,37.91,14.88,5.62,19.63,133.65,119.97,118.51,76.96,31.76,17.8
210196612,210,1966,12,Uttar Pradesh,Allahabad,19.65,14.08,5.46,3.88,4.03,174.76,127.93,117.25,50.1,11.97,49.23,11.12
210196712,210,1967,12,Uttar Pradesh,Allahabad,6.42,2.99,44.66,4.07,2.5,36.25,131.91,117.08,116.61,71.83,29.88,32.02
210196812,210,1968,12,Uttar Pradesh,Allahabad,38.19,19.16,19.92,7.5,4.98,61.52,129.61,120.65,92.93,57.03,16.26,12.46
210196912,210,1969,12,Uttar Pradesh,Allahabad,9.7,7.04,7.46,3.56,16.71,28.82,127.4,117.84,117.79,69.76,42.05,18.72
210197012,210,1970,12,Uttar Pradesh,Allahabad,48.08,45.44,21.88,8.56,26.21,77.56,133.45,117.77,120.15,84.42,35.81,21.65
210197112,210,1971,12,Uttar Pradesh,Allahabad,33.98,23.01,19.36,19.01,28.41,165.06,127.76,118.17,120.16,106.84,47.24,28.88
210197212,210,1972,12,Uttar Pradesh,Allahabad,36.67,41.34,20.68,11.28,6.43,15.33,136.5,119.24,120.43,102.8,53.61,32.73
210197312,210,1973,12,Uttar Pradesh,Allahabad,34.21,22.79,13.75,7.24,6.61,39.41,138.12,118.55,119.42,103.82,48.21,28.44
210197412,210,1974,12,Uttar Pradesh,Allahabad,23.34,19.96,17.69,8.51,7.72,39.48,129.66,120.35,104.74,69.03,27.04,16.97
210197512,210,1975,12,Uttar Pradesh,Allahabad,25.9,17.29,31.88,6.93,4.91,105.12,131.63,121.09,119.53,88.93,38.38,22.15
210197612,210,1976,12,Uttar Pradesh,Allahabad,36.68,18.25,11.88,9.34,8.36,27.46,135.21,120.35,122.73,75.84,32.76,18.84
210197712,210,1977,12,Uttar Pradesh,Allahabad,35.31,22.66,9.86,10.18,11.58,79.26,130.59,122.39,119.98,98.37,51.2,29.36
210197812,210,1978,12,Uttar Pradesh,Allahabad,38.92,50.11,43.01,13.41,7.92,138.55,134.4,120.73,119.61,79.24,36.98,24.19
210197912,210,1979,12,Uttar Pradesh,Allahabad,38.45,21.35,12.64,10.06,6.47,91.65,136.33,125.54,88.78,43.33,62.38,14.84
210198012,210,1980,12,Uttar Pradesh,Allahabad,8.89,7.5,7.6,2.79,3.72,118.22,133.3,120.95,122.6,79.92,31.99,25.31
210198112,210,1981,12,Uttar Pradesh,Allahabad,30.32,15.7,23.81,6.91,8.81,80.92,134.64,123.97,123.75,70.81,41.51,22.05
210198212,210,1982,12,Uttar Pradesh,Allahabad,56.31,24.59,48.04,11.9,21.06,59.88,139.97,118.94,122.65,74.87,53.99,25.64
210198312,210,1983,12,Uttar Pradesh,Allahabad,25.88,17.09,14.85,14.2,21.08,54.02,132.45,123.17,120.22,92,39.67,25.79
210198412,210,1984,12,Uttar Pradesh,Allahabad,49.4,37.94,14.07,11.46,6.73,95.48,131.78,120.48,119.15,80.1,31.12,19.55
210198512,210,1985,12,Uttar Pradesh,Allahabad,32.43,13.19,8.16,10.23,6.04,46.23,127.72,119.13,120.45,106.12,47.81,33.05
210198612,210,1986,12,Uttar Pradesh,Allahabad,31.71,38.41,21.34,10.69,29.52,54.47,129.79,120.18,122.27,77,34.9,37.69
210198712,210,1987,12,Uttar Pradesh,Allahabad,28.03,24.24,28.16,8.2,8.94,16.06,133.74,120.19,118.33,94.49,41.3,26.06
210198812,210,1988,12,Uttar Pradesh,Allahabad,24.85,20.39,37.38,7.85,7.41,102.45,128.41,118.61,107.31,65.26,26.51,26.82
210198912,210,1989,12,Uttar Pradesh,Allahabad,21.56,12.44,16.51,4.98,6.96,73.43,132.38,118.93,114.12,69.35,32.75,31.8
210199012,210,1990,12,Uttar Pradesh,Allahabad,15.57,28.65,16.93,8.71,14.58,154.67,127.91,120.31,118.92,74.62,32.2,21.21
210199112,210,1991,12,Uttar Pradesh,Allahabad,36.83,20.78,26.05,12.12,8.13,180.17,134.93,117.42,108.77,62.23,27.8,31.23
210199212,210,1992,12,Uttar Pradesh,Allahabad,28.98,14.61,10.77,5.95,8.03,11.17,135.07,117.77,117.28,70.02,27.37,15.48
210199312,210,1993,12,Uttar Pradesh,Allahabad,16.07,13.16,45.01,4.11,13.17,54.16,45.1,122.43,120.26,59.13,20.91,9.99
210199412,210,1994,12,Uttar Pradesh,Allahabad,36.78,18.41,3.58,5.58,3.34,129.06,130.48,118.81,119.15,75.91,30.86,18.89
210199512,210,1995,12,Uttar Pradesh,Allahabad,36.21,26.2,24.55,10.57,5.13,66.82,136.44,120.87,118.42,73.83,44.53,18.39
210199612,210,1996,12,Uttar Pradesh,Allahabad,52.71,23.17,7.67,6.03,4.24,96.27,134.7,118.29,101.18,101.89,36.17,20.3
210199712,210,1997,12,Uttar Pradesh,Allahabad,24.23,14.78,13.74,10.53,11.77,60.3,127.79,120.43,118.27,74.14,46.23,34.13
210199812,210,1998,12,Uttar Pradesh,Allahabad,16.69,15.91,31.86,9.69,8.12,76.58,131.55,117.57,121.09,79.21,44.37,20.12
210199912,210,1999,12,Uttar Pradesh,Allahabad,19.87,22.43,12.57,6.97,15.03,101.38,129.48,117.89,118.82,86.38,38.87,25.69
210200012,210,2000,12,Uttar Pradesh,Allahabad,22.34,16.63,12.59,7.44,10.94,65.8,129.39,120.97,118.03,71.8,29.88,17.68
210200112,210,2001,12,Uttar Pradesh,Allahabad,17.45,14.15,22.57,8.39,8.02,95.3,127.48,119.27,110.09,93.83,40.21,19.89
210200212,210,2002,12,Uttar Pradesh,Allahabad,25.49,27.25,9.77,5.39,4.57,25.41,107.3,118.45,118.45,97.68,42.25,24.87
210200312,210,2003,12,Uttar Pradesh,Allahabad,24.8,54.43,13.62,7.15,4.82,28.35,125.11,118.45,116.88,75.47,30.5,18.29
210200412,210,2004,12,Uttar Pradesh,Allahabad,34.35,13.63,9.65,6.64,5.46,165.67,117.02,119.15,121.98,65.56,26.56,15.16
210200512,210,2005,12,Uttar Pradesh,Allahabad,20.09,17.25,41.47,4.36,9.46,9.49,129.2,119.98,99.78,66.68,24.25,15.18
210200612,210,2006,12,Uttar Pradesh,Allahabad,11.46,9.25,49.66,12.73,10.24,27.63,128.98,102.11,78.08,35.15,15.79,9.68
210200712,210,2007,12,Uttar Pradesh,Allahabad,6.82,45.96,42.66,3.32,10.53,34.15,128.73,119.3,120.68,62.44,23.28,15.43
210200812,210,2008,12,Uttar Pradesh,Allahabad,14.93,8.88,7.55,5.05,19.51,159.34,124.59,117.38,95.36,56.39,24.65,14.71
210200912,210,2009,12,Uttar Pradesh,Allahabad,13.48,10.65,7.44,4.7,29.78,7.72,125.35,53.93,119.31,42.91,23.06,6.59
210201012,210,2010,12,Uttar Pradesh,Allahabad,9.33,15.08,2.65,1.94,2.57,7.66,59.3,79.85,29.1,12.34,1.81,2.92
210201112,210,2011,12,Uttar Pradesh,Allahabad,1.5,3.56,0.66,1.44,11.3,170.56,127.03,117.59,118.92,71.84,29.76,17.78
210201212,210,2012,12,Uttar Pradesh,Allahabad,54.63,16.67,17.35,10.46,5.58,20.39,128.34,116.81,119.38,69.6,28.78,18.27
210201312,210,2013,12,Uttar Pradesh,Allahabad,14.37,46.32,28.59,7.94,4.51,172.27,126.65,117.03,102.63,72.74,25.88,17.2
210201412,210,2014,12,Uttar Pradesh,Allahabad,66.31,44.89,29.69,15.12,19.19,71.69,129.44,120.74,117.81,65.58,24.42,17.82
210201512,210,2015,12,Uttar Pradesh,Allahabad,57.49,17.22,70.81,9.26,9.09,69.46,130.43,118.43,93.74,59.66,22.82,12.62
211195812,211,1958,12,Uttar Pradesh,Jhansi,22.45,10.87,12.54,3.86,2.82,24.25,137.7,119.96,129.57,106.03,47.55,25.25
211195912,211,1959,12,Uttar Pradesh,Jhansi,39.27,12.46,6.12,4.73,12.45,39.62,136.7,120.23,125.36,96.32,38.66,18.81
211196012,211,1960,12,Uttar Pradesh,Jhansi,38.55,8.07,17.64,4.03,4.25,30.43,140.53,119.13,106.17,109.89,34.25,20.96
211196112,211,1961,12,Uttar Pradesh,Jhansi,49.82,14.04,5.8,4.86,3.86,44.49,137.8,120.68,125.85,112.38,47.1,28.45
211196212,211,1962,12,Uttar Pradesh,Jhansi,33.98,17.33,14.38,7.54,4.24,16.3,139.31,121.66,124.4,70.12,26.1,19.69
211196312,211,1963,12,Uttar Pradesh,Jhansi,26.1,8.31,6.3,4.33,4.14,41.97,138.99,116.14,124.02,78.94,27.5,16.81
211196412,211,1964,12,Uttar Pradesh,Jhansi,7.82,5.37,10.14,2.52,7.58,33.12,132.69,118,121.41,77.48,23.21,13.73
211196512,211,1965,12,Uttar Pradesh,Jhansi,12.4,6.79,8.92,5.28,2.52,18.42,142.24,123.81,127.43,88.79,28.83,17.42
211196612,211,1966,12,Uttar Pradesh,Jhansi,9.83,6.14,3.72,2.45,5.5,81.88,141.62,120.02,95.16,38.08,33.63,9.21
211196712,211,1967,12,Uttar Pradesh,Jhansi,5.02,3.13,29.17,2.04,1.71,37.97,135.7,118.01,122.36,73.48,23.91,45.95
211196812,211,1968,12,Uttar Pradesh,Jhansi,31.63,8.11,10.92,3.08,2.31,29.77,134.64,121.45,104.13,78.47,20.41,12.01
211196912,211,1969,12,Uttar Pradesh,Jhansi,12.53,6.19,4.13,2.26,6.84,15.76,131.2,118.18,123.92,71.61,36.09,11.73
211197012,211,1970,12,Uttar Pradesh,Jhansi,41.05,17.97,15.27,2.68,6.94,69.1,142.4,116.47,125.91,78.96,24.78,12.87
211197112,211,1971,12,Uttar Pradesh,Jhansi,23.57,7.99,4.57,3.9,7.11,143.39,132.49,119.41,122.33,116.22,48.15,26.55
211197212,211,1972,12,Uttar Pradesh,Jhansi,20.8,16.59,6.01,4,3.26,26.58,98.12,118.43,125.44,94.84,40.98,22.62
211197312,211,1973,12,Uttar Pradesh,Jhansi,21.33,10.47,4.65,3.17,3.33,15.39,136.09,117.19,124.32,94.65,38.63,24.14
211197412,211,1974,12,Uttar Pradesh,Jhansi,13.1,8.38,5.32,3.48,4.65,26.97,135.74,120.91,93.39,116.89,28.26,15.73
211197512,211,1975,12,Uttar Pradesh,Jhansi,18.36,9.41,7.85,3.02,2.79,74.04,135.26,117.03,122.17,95.48,36.11,16.96
211197612,211,1976,12,Uttar Pradesh,Jhansi,20.77,8.22,6.05,4.2,4.86,63.52,137.11,118.91,130.64,75.72,32.19,11.83
211197712,211,1977,12,Uttar Pradesh,Jhansi,24.81,8.25,5.31,5.86,4.5,93.26,132.44,119.25,126.2,94.59,44.66,19.94
211197812,211,1978,12,Uttar Pradesh,Jhansi,18.31,24.67,28.44,4.17,2.4,105.25,132.17,118.59,126.1,75.87,25.85,28.48
211197912,211,1979,12,Uttar Pradesh,Jhansi,45.4,18.58,5.57,3.04,8.3,38.2,140.63,123.86,87.29,26.75,26.85,10.32
211198012,211,1980,12,Uttar Pradesh,Jhansi,4.6,3.94,9.53,1.7,1.68,81.22,137.28,122.55,105.54,54.12,16.02,32.52
211198112,211,1981,12,Uttar Pradesh,Jhansi,14.88,3.99,15.94,2,5.3,91.1,140.55,123.5,124.34,66.94,26.27,16.19
211198212,211,1982,12,Uttar Pradesh,Jhansi,53.54,8.37,12.94,4.25,5.87,29.86,147.74,118.12,127.91,79.67,44.76,20.34
211198312,211,1983,12,Uttar Pradesh,Jhansi,21.49,6.78,4.11,5.07,8.78,47.93,137.96,120.84,123.78,99.45,39.59,21.58
211198412,211,1984,12,Uttar Pradesh,Jhansi,47.25,16.66,5.75,4.37,3.5,52.01,135.87,121.66,124.6,78.48,23.45,12.42
211198512,211,1985,12,Uttar Pradesh,Jhansi,24.51,4.88,6.33,5.34,4.28,34.46,136.45,120.49,130.67,122.4,47.95,37.15
211198612,211,1986,12,Uttar Pradesh,Jhansi,31.39,24.04,14.65,4.83,10.24,54.61,137.11,123.22,109.66,74.55,21.4,22.75
